"soundLevel","timestamp","status"
"54.83433902957999","1418387853097","Cinema"
"38.05499796208545","1418387853121","Cinema"
"61.58159099844592","1418387853138","Cinema"
"43.54318719595264","1418387853179","Cinema"
"41.21519065615736","1418387853219","Cinema"
"42.789493643492875","1418387853257","Cinema"
"47.868125126861756","1418387853297","Cinema"
"45.93919052606387","1418387853337","Cinema"
"69.91488581262172","1418387853357","Cinema"
"57.34268671381812","1418387853397","Cinema"
"46.377860012689965","1418387853437","Cinema"
"45.29191410238498","1418387853481","Cinema"
"43.47275725113504","1418387853497","Cinema"
"44.218019951387525","1418387853517","Cinema"
"47.26688631085478","1418387853557","Cinema"
"44.879476129893874","1418387853617","Cinema"
"44.161435690224394","1418387853637","Cinema"
"45.32566533472295","1418387853657","Cinema"
"48.29343279768153","1418387853697","Cinema"
"44.96009883508394","1418387853737","Cinema"
"48.822400705056936","1418387853777","Cinema"
"47.738432185106525","1418387853797","Cinema"
"46.512663127911516","1418387853817","Cinema"
"45.08216299469136","1418387853857","Cinema"
"44.926780673217934","1418387853897","Cinema"
"45.10217270281291","1418387853917","Cinema"
"43.7047550123717","1418387853937","Cinema"
"44.28003551535103","1418387853977","Cinema"
"42.8975577998117","1418387853997","Cinema"
"42.07675698955207","1418387854017","Cinema"
"41.32928876173613","1418387854037","Cinema"
"44.564721380680076","1418387854079","Cinema"
"42.55628333742092","1418387854117","Cinema"
"44.990485071392705","1418387854137","Cinema"
"46.486841240821484","1418387854177","Cinema"
"47.623736794246554","1418387854217","Cinema"
"45.76366143954644","1418387854237","Cinema"
"43.899872956259124","1418387854277","Cinema"
"43.79273570657762","1418387854317","Cinema"
"44.93472156187329","1418387854357","Cinema"
"45.066383507466455","1418387854377","Cinema"
"44.22794380220968","1418387854397","Cinema"
"44.38269036496055","1418387854417","Cinema"
"43.08035812643013","1418387854437","Cinema"
"43.385018599425656","1418387854457","Cinema"
"43.07920197129299","1418387854478","Cinema"
"45.60801276378869","1418387854497","Cinema"
"45.09967462471528","1418387854537","Cinema"
"45.40900323421934","1418387854577","Cinema"
"44.30363585232954","1418387854617","Cinema"
"43.05862442977355","1418387854637","Cinema"
"45.01435585432762","1418387854677","Cinema"
"43.89038034478535","1418387854717","Cinema"
"43.337937499788175","1418387854737","Cinema"
"44.88583322613725","1418387854777","Cinema"
"45.85023571241774","1418387854817","Cinema"
"43.68736088013638","1418387854837","Cinema"
"45.98939829642471","1418387854877","Cinema"
"46.564624329707684","1418387854917","Cinema"
"46.293197887923","1418387854937","Cinema"
"45.47622429566994","1418387854979","Cinema"
"51.57530641213053","1418387855017","Cinema"
"50.741756962959386","1418387855037","Cinema"
"50.748731142277585","1418387855077","Cinema"
"50.08704508323221","1418387855117","Cinema"
"48.14238749056559","1418387855137","Cinema"
"46.30274053699076","1418387855177","Cinema"
"48.49676086903473","1418387855217","Cinema"
"51.77737706783191","1418387855237","Cinema"
"45.39730410878891","1418387855277","Cinema"
"47.22561109901014","1418387855317","Cinema"
"49.2738500130129","1418387855337","Cinema"
"46.78419745379289","1418387855377","Cinema"
"45.737744604415425","1418387855417","Cinema"
"46.160908804189404","1418387855437","Cinema"
"43.46230383890527","1418387855481","Cinema"
"45.34488567495033","1418387855497","Cinema"
"44.5839207267004","1418387855517","Cinema"
"50.03912720363432","1418387855557","Cinema"
"49.31837223954531","1418387855597","Cinema"
"47.61822163520728","1418387855617","Cinema"
"45.84699695245","1418387855637","Cinema"
"49.4511734072491","1418387855657","Cinema"
"51.16160038809025","1418387855677","Cinema"
"50.421333765800526","1418387855697","Cinema"
"51.35365843076674","1418387855717","Cinema"
"51.431797285843075","1418387855757","Cinema"
"54.474317965484246","1418387855797","Cinema"
"51.42875008749603","1418387855817","Cinema"
"55.437431859682526","1418387855857","Cinema"
"51.66227971481567","1418387855897","Cinema"
"51.94542600890033","1418387855937","Cinema"
"46.3074234177013","1418387855982","Cinema"
"47.95236975687139","1418387855997","Cinema"
"49.35947316238992","1418387856037","Cinema"
"47.43262972582036","1418387856077","Cinema"
"47.07171557302179","1418387856097","Cinema"
"45.02548362807166","1418387856137","Cinema"
"46.62971570272021","1418387856177","Cinema"
"46.76513461487764","1418387856197","Cinema"
"45.294882027036394","1418387856237","Cinema"
"46.95504523412695","1418387856277","Cinema"
"45.973383537806285","1418387856300","Cinema"
"48.089949646650446","1418387856337","Cinema"
"48.39894548943807","1418387856377","Cinema"
"48.22310415842357","1418387856397","Cinema"
"49.00173091058271","1418387856437","Cinema"
"50.630177197890774","1418387856457","Cinema"
"51.670002459048796","1418387856477","Cinema"
"53.069369485836575","1418387856517","Cinema"
"54.20321250110979","1418387856537","Cinema"
"55.124783490338764","1418387856557","Cinema"
"55.212282628009234","1418387856577","Cinema"
"50.75741540573486","1418387856617","Cinema"
"52.264156816246384","1418387856657","Cinema"
"48.17869309597723","1418387856697","Cinema"
"47.409078371116536","1418387856717","Cinema"
"46.253704966632995","1418387856757","Cinema"
"48.526857125032635","1418387856797","Cinema"
"48.956524788988716","1418387856817","Cinema"
"46.77837695891497","1418387856877","Cinema"
"45.13824156124474","1418387856917","Cinema"
"50.19117264491619","1418387856937","Cinema"
"53.88918378635461","1418387856957","Cinema"
"51.79265261484953","1418387856978","Cinema"
"50.25846076614947","1418387856997","Cinema"
"49.30997476102362","1418387857017","Cinema"
"51.63426319854188","1418387857037","Cinema"
"49.21616274851593","1418387857057","Cinema"
"48.83260907467717","1418387857077","Cinema"
"46.35216353811459","1418387857097","Cinema"
"46.59984238861341","1418387857137","Cinema"
"46.42807657524937","1418387857177","Cinema"
"47.23612686718742","1418387857197","Cinema"
"43.81484618317648","1418387857237","Cinema"
"49.04091081319403","1418387857278","Cinema"
"45.749937912043855","1418387857297","Cinema"
"44.51941367475217","1418387857337","Cinema"
"44.834041295044415","1418387857377","Cinema"
"43.61542218075937","1418387857397","Cinema"
"44.158873010579","1418387857437","Cinema"
"45.742697023165235","1418387857457","Cinema"
"45.722779790156714","1418387857478","Cinema"
"46.014535916517055","1418387857497","Cinema"
"45.58226967421814","1418387857517","Cinema"
"46.179020537210576","1418387857537","Cinema"
"46.98262308410583","1418387857557","Cinema"
"48.06658033763118","1418387857577","Cinema"
"48.32297302268067","1418387857597","Cinema"
"46.36451928285023","1418387857617","Cinema"
"47.204696290470245","1418387857657","Cinema"
"47.53140706156664","1418387857677","Cinema"
"46.70456409908532","1418387857717","Cinema"
"48.10628563843767","1418387857757","Cinema"
"49.00142326504659","1418387857777","Cinema"
"48.17944674460094","1418387857817","Cinema"
"47.00338689100863","1418387857857","Cinema"
"47.71413407860066","1418387857900","Cinema"
"46.90667094963103","1418387857917","Cinema"
"48.17261345858283","1418387857937","Cinema"
"47.40738031585471","1418387857978","Cinema"
"47.77259919555512","1418387857997","Cinema"
"49.18103475218604","1418387858017","Cinema"
"49.75126661160058","1418387858037","Cinema"
"46.11532133890776","1418387858057","Cinema"
"45.473483620280504","1418387858097","Cinema"
"47.46019206368269","1418387858137","Cinema"
"52.46790478167319","1418387858177","Cinema"
"53.38998875024613","1418387858197","Cinema"
"50.329217837459936","1418387858237","Cinema"
"48.31513345882004","1418387858257","Cinema"
"47.583925352908516","1418387858297","Cinema"
"46.626742544064314","1418387858337","Cinema"
"46.59197894947887","1418387858357","Cinema"
"48.86325299561682","1418387858397","Cinema"
"50.005753981392786","1418387858437","Cinema"
"47.87848080243248","1418387858457","Cinema"
"47.39928177720226","1418387858497","Cinema"
"46.22072007025574","1418387858537","Cinema"
"44.3443191800754","1418387858557","Cinema"
"43.71864108472576","1418387858577","Cinema"
"45.83916585929033","1418387858617","Cinema"
"44.6681075907255","1418387858657","Cinema"
"45.34465921922701","1418387858677","Cinema"
"46.8704357834555","1418387858737","Cinema"
"46.13349031587432","1418387858757","Cinema"
"42.71169487021622","1418387858777","Cinema"
"44.963649100128904","1418387858817","Cinema"
"44.51298263348791","1418387858857","Cinema"
"46.32972134246073","1418387858877","Cinema"
"44.90630614785011","1418387858917","Cinema"
"45.34135469493231","1418387858957","Cinema"
"45.46545747945032","1418387858977","Cinema"
"46.08776586510389","1418387859017","Cinema"
"45.730445706710896","1418387859037","Cinema"
"46.55609248209018","1418387859077","Cinema"
"47.14213546319677","1418387859097","Cinema"
"45.153927232014986","1418387859137","Cinema"
"44.53403513243105","1418387859157","Cinema"
"45.43305906554064","1418387859197","Cinema"
"44.20805599003768","1418387859237","Cinema"
"43.52699970175317","1418387859277","Cinema"
"45.211975069354736","1418387859317","Cinema"
"43.852575559031","1418387859341","Cinema"
"42.79383692095379","1418387859377","Cinema"
"41.61010662092792","1418387859417","Cinema"
"43.20467926719843","1418387859457","Cinema"
"44.173373177514264","1418387859480","Cinema"
"45.72942856865218","1418387859517","Cinema"
"48.88784049577623","1418387859537","Cinema"
"45.81686469207126","1418387859557","Cinema"
"45.974989773864195","1418387859577","Cinema"
"44.31465225915511","1418387859597","Cinema"
"43.08724943465909","1418387859617","Cinema"
"43.39315314742521","1418387859637","Cinema"
"44.40175480243858","1418387859657","Cinema"
"44.99985686242467","1418387859677","Cinema"
"44.081966238256335","1418387859697","Cinema"
"47.7292882791051","1418387859717","Cinema"
"56.551138278969255","1418387859738","Cinema"
"61.74382268172609","1418387859757","Cinema"
"64.05176149522995","1418387859777","Cinema"
"65.507887941058","1418387859797","Cinema"
"58.25865031262386","1418387859817","Cinema"
"57.523511054001446","1418387859837","Cinema"
"54.69402505326474","1418387859857","Cinema"
"53.03227259399334","1418387859877","Cinema"
"54.50932413451595","1418387859917","Cinema"
"50.76108540768354","1418387859937","Cinema"
"50.15674993105128","1418387859981","Cinema"
"53.19085831469073","1418387860018","Cinema"
"55.77048954415475","1418387860057","Cinema"
"53.41404628705502","1418387860077","Cinema"
"56.450269863955505","1418387860097","Cinema"
"57.050727011653684","1418387860117","Cinema"
"56.55196185772056","1418387860137","Cinema"
"58.84184513173976","1418387860177","Cinema"
"57.5279383107787","1418387860217","Cinema"
"52.97703733571703","1418387860237","Cinema"
"59.3532376110217","1418387860277","Cinema"
"59.21378197021456","1418387860318","Cinema"
"56.46895096855633","1418387860337","Cinema"
"55.80957087060249","1418387860377","Cinema"
"51.015982590001784","1418387860417","Cinema"
"52.742008272030716","1418387860437","Cinema"
"47.23536350749874","1418387860477","Cinema"
"50.02911022092337","1418387860518","Cinema"
"46.01620852040618","1418387860537","Cinema"
"48.48661847885677","1418387860577","Cinema"
"45.807501291181666","1418387860617","Cinema"
"45.945591861623235","1418387860637","Cinema"
"46.7021039990404","1418387860677","Cinema"
"44.17444574901246","1418387860697","Cinema"
"42.92998504420335","1418387860717","Cinema"
"46.85482819686247","1418387860737","Cinema"
"45.31300652073003","1418387860758","Cinema"
"47.32263521067124","1418387860797","Cinema"
"47.20947813975063","1418387860817","Cinema"
"49.17503314607197","1418387860837","Cinema"
"50.01256396473644","1418387860857","Cinema"
"48.540544416296356","1418387860877","Cinema"
"46.80242924133984","1418387860897","Cinema"
"47.12425848937774","1418387860917","Cinema"
"59.753364209202026","1418387860957","Cinema"
"63.77333570803291","1418387860999","Cinema"
"60.764256024196044","1418387861017","Cinema"
"57.65594215390534","1418387861057","Cinema"
"53.25159396376035","1418387861097","Cinema"
"51.33934988983053","1418387861117","Cinema"
"55.31565068849509","1418387861137","Cinema"
"53.953542114379125","1418387861157","Cinema"
"52.98489275763508","1418387861177","Cinema"
"51.180414410677976","1418387861197","Cinema"
"50.88684081156286","1418387861217","Cinema"
"51.47304935956339","1418387861237","Cinema"
"56.065864417141704","1418387861257","Cinema"
"59.285895979022314","1418387861297","Cinema"
"60.10236013176747","1418387861317","Cinema"
"58.249727176669836","1418387861337","Cinema"
"55.922117569204914","1418387861357","Cinema"
"53.21276484805698","1418387861397","Cinema"
"51.393480148279735","1418387861417","Cinema"
"49.070753605874415","1418387861437","Cinema"
"54.238696536515484","1418387861457","Cinema"
"58.57239586304706","1418387861477","Cinema"
"58.36951716784664","1418387861501","Cinema"
"56.58177894002224","1418387861517","Cinema"
"57.24869842990004","1418387861557","Cinema"
"53.69620985258352","1418387861577","Cinema"
"54.76266340920647","1418387861597","Cinema"
"54.60473367056725","1418387861637","Cinema"
"56.44911471943135","1418387861657","Cinema"
"51.064581971894015","1418387861679","Cinema"
"50.6210239165935","1418387861717","Cinema"
"51.30734664914499","1418387861737","Cinema"
"59.6644154734735","1418387861757","Cinema"
"62.8736384195396","1418387861777","Cinema"
"62.483309681963476","1418387861799","Cinema"
"57.41383989017812","1418387861817","Cinema"
"53.01371605229014","1418387861837","Cinema"
"62.18697543595237","1418387861857","Cinema"
"69.42332700166381","1418387861877","Cinema"
"68.21173362660807","1418387861897","Cinema"
"62.21280619568759","1418387861937","Cinema"
"63.16983283329968","1418387861977","Cinema"
"62.741106092287275","1418387862017","Cinema"
"62.04704984779699","1418387862037","Cinema"
"56.87363174358714","1418387862079","Cinema"
"57.17024033747484","1418387862117","Cinema"
"60.63173961904562","1418387862137","Cinema"
"56.35019351096606","1418387862177","Cinema"
"58.66567806522355","1418387862217","Cinema"
"61.48718233847387","1418387862237","Cinema"
"59.2425033819048","1418387862277","Cinema"
"60.91281167246028","1418387862317","Cinema"
"60.29825532237559","1418387862337","Cinema"
"60.34425106048627","1418387862358","Cinema"
"61.21572551444184","1418387862417","Cinema"
"53.69131671345984","1418387862457","Cinema"
"55.391045945108175","1418387862505","Cinema"
"54.78597611327085","1418387862517","Cinema"
"50.71997006507619","1418387862557","Cinema"
"49.742003711017304","1418387862597","Cinema"
"47.037447855915154","1418387862617","Cinema"
"44.77014025032734","1418387862657","Cinema"
"44.06422809264821","1418387862697","Cinema"
"43.80720094393587","1418387862717","Cinema"
"41.59765577673823","1418387862737","Cinema"
"45.91256438948126","1418387862757","Cinema"
"42.75275173827673","1418387862777","Cinema"
"44.21543261235101","1418387862797","Cinema"
"46.05421341406963","1418387862817","Cinema"
"44.353556740177225","1418387862857","Cinema"
"44.67173339230041","1418387862897","Cinema"
"47.7703297385533","1418387862957","Cinema"
"46.953681080826485","1418387863018","Cinema"
"48.542083477728525","1418387863057","Cinema"
"45.040263689270624","1418387863079","Cinema"
"44.67074620538138","1418387863137","Cinema"
"44.2783622790932","1418387863197","Cinema"
"43.22087192896747","1418387863217","Cinema"
"41.01515090499635","1418387863257","Cinema"
"43.27917808615847","1418387863277","Cinema"
"42.60565783843796","1418387863317","Cinema"
"41.102213296199885","1418387863357","Cinema"
"43.16780940296623","1418387863377","Cinema"
"44.37041804441099","1418387863417","Cinema"
"44.678911232233055","1418387863457","Cinema"
"44.7311741165816","1418387863477","Cinema"
"43.582829287871746","1418387863517","Cinema"
"42.736830313943685","1418387863557","Cinema"
"42.41693631595884","1418387863577","Cinema"
"44.647538334296264","1418387863617","Cinema"
"41.61212250722518","1418387863677","Cinema"
"42.00745791920691","1418387863697","Cinema"
"41.44400026824484","1418387863757","Cinema"
"39.43133432748982","1418387863777","Cinema"
"43.11519520465586","1418387863857","Cinema"
"44.740135520886575","1418387863877","Cinema"
"46.285358787419554","1418387863917","Cinema"
"40.864716159679375","1418387863957","Cinema"
"44.601974433436524","1418387863997","Cinema"
"46.84547221659683","1418387864037","Cinema"
"43.85543227626234","1418387864057","Cinema"
"45.14572083509684","1418387864097","Cinema"
"43.0167900127898","1418387864138","Cinema"
"47.435197167879835","1418387864157","Cinema"
"44.24140172763981","1418387864197","Cinema"
"44.67867786157203","1418387864237","Cinema"
"45.33072312056299","1418387864277","Cinema"
"44.25609803311485","1418387864297","Cinema"
"45.860280349374804","1418387864337","Cinema"
"43.81582079836704","1418387864357","Cinema"
"47.02630397051883","1418387864377","Cinema"
"47.98356078462933","1418387864397","Cinema"
"46.532501359211565","1418387864417","Cinema"
"47.8225390456031","1418387864437","Cinema"
"46.13939140882067","1418387864457","Cinema"
"46.03661760455879","1418387864477","Cinema"
"46.91277387663545","1418387864497","Cinema"
"44.2946839234189","1418387864518","Cinema"
"44.747878462315825","1418387864537","Cinema"
"41.48056865462689","1418387864557","Cinema"
"39.55378594749868","1418387864577","Cinema"
"42.868475151614575","1418387864597","Cinema"
"41.704863240011306","1418387864617","Cinema"
"41.7913521753075","1418387864637","Cinema"
"41.495722183485185","1418387864657","Cinema"
"43.04367146434885","1418387864697","Cinema"
"43.6090589694931","1418387864737","Cinema"
"45.169518790866384","1418387864777","Cinema"
"45.22544124828031","1418387864837","Cinema"
"47.02101183361422","1418387864877","Cinema"
"50.51626715116814","1418387864897","Cinema"
"58.59790038140246","1418387864938","Cinema"
"59.39095751424673","1418387864958","Cinema"
"60.64888443393908","1418387864997","Cinema"
"61.38575497459349","1418387865037","Cinema"
"59.03393390908206","1418387865057","Cinema"
"59.02701386818581","1418387865097","Cinema"
"56.7237199198009","1418387865137","Cinema"
"53.81712748245419","1418387865177","Cinema"
"48.72939854991043","1418387865197","Cinema"
"50.52773979345112","1418387865237","Cinema"
"50.076815142407725","1418387865257","Cinema"
"49.01533027448404","1418387865297","Cinema"
"52.59088032888127","1418387865337","Cinema"
"53.00701402254897","1418387865357","Cinema"
"50.60129034968003","1418387865401","Cinema"
"49.1550655702537","1418387865437","Cinema"
"50.62104082641212","1418387865457","Cinema"
"47.31014074225422","1418387865502","Cinema"
"47.46890386534989","1418387865537","Cinema"
"48.072964536201866","1418387865557","Cinema"
"47.943678344072254","1418387865597","Cinema"
"47.420973239589955","1418387865637","Cinema"
"46.52315251976479","1418387865657","Cinema"
"45.510816712727404","1418387865697","Cinema"
"47.552279622695764","1418387865737","Cinema"
"46.65057813720078","1418387865757","Cinema"
"45.133542843181566","1418387865797","Cinema"
"44.06019420156253","1418387865817","Cinema"
"42.40371668373056","1418387865857","Cinema"
"42.25426301697612","1418387865897","Cinema"
"43.568672196295566","1418387865938","Cinema"
"43.21991666720976","1418387865957","Cinema"
"43.59261713872566","1418387865998","Cinema"
"43.84782184155596","1418387866017","Cinema"
"43.6623386078867","1418387866037","Cinema"
"44.14389372314185","1418387866077","Cinema"
"46.526000737611774","1418387866097","Cinema"
"45.02413356011372","1418387866137","Cinema"
"44.98235148896295","1418387866157","Cinema"
"40.92349950542577","1418387866197","Cinema"
"40.89846351922964","1418387866217","Cinema"
"39.324315492398625","1418387866257","Cinema"
"37.118931966089846","1418387866297","Cinema"
"37.27734686953386","1418387866317","Cinema"
"36.99992445511465","1418387866337","Cinema"
"37.94512008875813","1418387866357","Cinema"
"37.59275268083853","1418387866377","Cinema"
"40.12781715529696","1418387866437","Cinema"
"38.08711707921682","1418387866457","Cinema"
"37.54735243563053","1418387866499","Cinema"
"42.254060097259256","1418387866537","Cinema"
"45.107389082207625","1418387866557","Cinema"
"44.85975156491628","1418387866597","Cinema"
"46.64872332292595","1418387866617","Cinema"
"45.71441954896301","1418387866657","Cinema"
"41.661217037567816","1418387866697","Cinema"
"44.43373686652511","1418387866717","Cinema"
"44.32637508821868","1418387866757","Cinema"
"45.620122299810006","1418387866797","Cinema"
"44.95287732726915","1418387866817","Cinema"
"45.213481490101984","1418387866857","Cinema"
"44.789067257103184","1418387866897","Cinema"
"44.08085268067104","1418387866917","Cinema"
"44.5180244072664","1418387866937","Cinema"
"43.91410270430507","1418387866957","Cinema"
"44.009531713126265","1418387866977","Cinema"
"48.80370165070114","1418387866999","Cinema"
"43.48388080649868","1418387867018","Cinema"
"47.56366432527936","1418387867037","Cinema"
"47.77522623737278","1418387867057","Cinema"
"43.35232012584986","1418387867077","Cinema"
"47.14534858858015","1418387867097","Cinema"
"44.220308528826564","1418387867117","Cinema"
"40.83465245650131","1418387867137","Cinema"
"42.43796335304518","1418387867157","Cinema"
"39.4267100913292","1418387867177","Cinema"
"38.52551467930067","1418387867197","Cinema"
"40.436462083748346","1418387867217","Cinema"
"41.718339401160826","1418387867237","Cinema"
"41.81792691077878","1418387867257","Cinema"
"42.40028590213368","1418387867297","Cinema"
"42.1877185847198","1418387867317","Cinema"
"41.745190755605826","1418387867357","Cinema"
"42.99437408683031","1418387867397","Cinema"
"42.26705204020186","1418387867417","Cinema"
"44.30628447952936","1418387867457","Cinema"
"46.28673762546246","1418387867500","Cinema"
"45.831207208064974","1418387867517","Cinema"
"43.8042360106613","1418387867557","Cinema"
"37.35763836909373","1418387867597","Cinema"
"36.80682812931003","1418387867617","Cinema"
"38.19615386734178","1418387867637","Cinema"
"39.1613551372196","1418387867677","Cinema"
"40.163565107410854","1418387867717","Cinema"
"40.43680114132863","1418387867777","Cinema"
"42.532432316330556","1418387867837","Cinema"
"46.698409419949144","1418387867857","Cinema"
"49.03361484603073","1418387867897","Cinema"
"47.78481143624501","1418387867917","Cinema"
"49.36457032935974","1418387867958","Cinema"
"45.80182528536582","1418387867999","Cinema"
"46.88352305877926","1418387868017","Cinema"
"43.42284474225749","1418387868037","Cinema"
"46.761428565833256","1418387868077","Cinema"
"45.49672369908224","1418387868097","Cinema"
"45.311847805357175","1418387868137","Cinema"
"43.194170881397106","1418387868158","Cinema"
"45.25217406816692","1418387868177","Cinema"
"43.327872388313054","1418387868197","Cinema"
"43.54152349792497","1418387868217","Cinema"
"41.17361289511066","1418387868238","Cinema"
"43.70225383518034","1418387868257","Cinema"
"44.18162897475891","1418387868277","Cinema"
"45.264454448081096","1418387868297","Cinema"
"49.218580992252214","1418387868337","Cinema"
"49.21568601035631","1418387868377","Cinema"
"45.492535379698516","1418387868417","Cinema"
"42.5340209129667","1418387868437","Cinema"
"39.98668783214181","1418387868457","Cinema"
"39.346854164296616","1418387868477","Cinema"
"37.866785124765514","1418387868498","Cinema"
"39.958883906796714","1418387868517","Cinema"
"42.45560089072069","1418387868537","Cinema"
"42.51697806398927","1418387868557","Cinema"
"43.322326262606104","1418387868577","Cinema"
"40.57622130318116","1418387868597","Cinema"
"40.34367878220421","1418387868617","Cinema"
"40.230834236685745","1418387868637","Cinema"
"39.11442063376308","1418387868657","Cinema"
"43.53195594165211","1418387868677","Cinema"
"43.5182120977425","1418387868697","Cinema"
"44.871909239638","1418387868717","Cinema"
"45.526117587219495","1418387868737","Cinema"
"46.59200832408646","1418387868757","Cinema"
"46.108954004260795","1418387868777","Cinema"
"44.51061747331592","1418387868797","Cinema"
"44.129737112544404","1418387868817","Cinema"
"43.97479752014489","1418387868837","Cinema"
"41.00984741774451","1418387868857","Cinema"
"41.043275718289266","1418387868917","Cinema"
"38.71043836861599","1418387868937","Cinema"
"39.094534354438466","1418387868977","Cinema"
"41.09522653623635","1418387869001","Cinema"
"42.43486555665312","1418387869017","Cinema"
"45.60853321645923","1418387869038","Cinema"
"43.4597752712442","1418387869057","Cinema"
"44.46938586914685","1418387869077","Cinema"
"42.49502371786127","1418387869097","Cinema"
"44.335380783925416","1418387869138","Cinema"
"41.19736845941425","1418387869177","Cinema"
"48.242543340440726","1418387869197","Cinema"
"45.36253810816641","1418387869238","Cinema"
"49.445434899392566","1418387869277","Cinema"
"47.628871580417865","1418387869297","Cinema"
"47.61323206938021","1418387869337","Cinema"
"49.412093611066425","1418387869378","Cinema"
"48.97103234161733","1418387869397","Cinema"
"48.579062285876375","1418387869437","Cinema"
"48.72585436509892","1418387869457","Cinema"
"50.32904689078664","1418387869477","Cinema"
"48.595869359393376","1418387869500","Cinema"
"46.752548070472265","1418387869537","Cinema"
"46.10867639158725","1418387869557","Cinema"
"46.764395301882","1418387869577","Cinema"
"48.094624398737714","1418387869597","Cinema"
"45.62470886843202","1418387869637","Cinema"
"47.92584140656472","1418387869677","Cinema"
"46.64373763498337","1418387869697","Cinema"
"45.010063850157124","1418387869737","Cinema"
"45.44630808290125","1418387869757","Cinema"
"46.236190426309776","1418387869777","Cinema"
"43.41796775013712","1418387869817","Cinema"
"47.66461327222256","1418387869857","Cinema"
"46.50447240612735","1418387869897","Cinema"
"44.71859253914531","1418387869917","Cinema"
"45.6369531526956","1418387869957","Cinema"
"44.966354228379686","1418387869977","Cinema"
"41.83873587085945","1418387870017","Cinema"
"44.590818886794295","1418387870057","Cinema"
"44.01522440107569","1418387870077","Cinema"
"46.970545514803916","1418387870117","Cinema"
"45.024696895121934","1418387870157","Cinema"
"44.523317785371425","1418387870177","Cinema"
"39.15629817139677","1418387870217","Cinema"
"41.137835944271295","1418387870257","Cinema"
"41.46997087481951","1418387870277","Cinema"
"45.48310418648327","1418387870317","Cinema"
"44.99380806055834","1418387870357","Cinema"
"41.02584699461278","1418387870377","Cinema"
"42.87272968749039","1418387870417","Cinema"
"43.91165861279258","1418387870457","Cinema"
"41.835841039823976","1418387870497","Cinema"
"47.7294316450745","1418387870517","Cinema"
"49.00067850609283","1418387870537","Cinema"
"46.801532205129845","1418387870557","Cinema"
"51.27994984168116","1418387870577","Cinema"
"48.031368836155806","1418387870597","Cinema"
"48.83344580007518","1418387870617","Cinema"
"45.34260521720469","1418387870657","Cinema"
"47.444155390882784","1418387870679","Cinema"
"46.539992610696245","1418387870718","Cinema"
"45.86617585037948","1418387870757","Cinema"
"46.225514029617635","1418387870777","Cinema"
"45.820266786846915","1418387870797","Cinema"
"45.56405407318824","1418387870817","Cinema"
"45.660380758660196","1418387870837","Cinema"
