AccX,AccY,AccZ
0.11492168 , -4.4819455 , -1.7621324
0.30645782 , -3.1794999 , -1.8387469
1.1875241 , -2.3750482 , -1.8770541
2.2984335 , -1.3790601 , -0.842759
2.0685902 , -1.340753 , -0.11492168
1.9536686 , -1.340753 , 1.6472107
2.2601264 , -1.8387469 , 3.9073372
3.1411927 , -4.0222588 , 6.742072
7.3166804 , -18.693928 , 14.365211
1.685518 , -19.804836 , 14.365211
-0.076614454 , -17.659632 , 10.266336
2.2984335 , -4.711789 , 7.0485296
3.9839516 , -7.6231384 , 5.592855
2.1452048 , -11.147403 , 7.776367
-1.2258313 , -17.774553 , 10.802638
5.3247046 , -12.220005 , -4.7500963
3.6774938 , -2.681506 , -8.848969
7.699753 , -0.11492168 , -3.1411927
-1.7621324 , -7.5465236 , -3.5625722
-1.5705963 , -11.645397 , -6.588843
-0.842759 , -13.828909 , -4.060566
-2.1452048 , -14.5567465 , -2.4516625
-3.5625722 , -13.330915 , -1.8004397
-1.1875241 , -10.611102 , 0.038307227
0.22984336 , -8.887277 , -1.2258313
0.7278373 , -7.8529816 , -1.4939818
-0.5746084 , -7.469909 , -0.038307227
-0.6512229 , -8.772355 , 1.0726024
-0.34476504 , -9.500193 , 2.336741
0.61291564 , -9.11712 , 2.873042
1.532289 , -6.9719152 , -0.11492168
1.5705963 , -6.3589997 , -2.9879637
1.2258313 , -6.8569937 , -3.4476504
0.842759 , -8.389283 , -2.3750482
-0.45968673 , -10.955867 , 0.15322891
-3.1411927 , -10.457873 , 1.685518
-4.060566 , -11.415554 , 1.9153614
-2.6431987 , -13.752295 , 0.7661445
-0.8810662 , -11.9135475 , -0.80445176
-0.6895301 , -12.258312 , -1.0726024
-0.15322891 , -14.211981 , -0.7661445
-2.566584 , -14.595054 , 0.5746084
-4.2521024 , -14.671668 , 0.49799395
-3.4476504 , -13.40753 , 0.0
-0.91937345 , -14.173674 , -0.076614454
4.7500963 , -10.304645 , 2.6431987
5.9759274 , -10.572795 , 1.1109096
4.7500963 , -13.024457 , -3.064578
3.5242648 , -15.897499 , -5.363012
4.6351743 , -14.135366 , -0.842759
2.7581203 , -12.717999 , 2.2601264
1.1109096 , -11.415554 , 1.9536686
0.9959879 , -11.109096 , -0.49799395
-3.2561142 , -10.879252 , -2.9879637
-4.596867 , -9.500193 , 2.6431987
-3.2561142 , -9.002198 , 1.3024458
0.5363012 , -6.0525417 , -4.060566
0.9959879 , -5.554548 , -3.86903
1.532289 , -4.673482 , -2.183512
1.9153614 , -3.2561142 , -1.4939818
2.2601264 , -2.6048915 , -0.91937345
2.4516625 , -2.873042 , -0.6895301
2.6048915 , -3.064578 , -0.19153613
2.183512 , -2.9496565 , 1.3024458
3.4476504 , -4.8267107 , 6.7803793
6.167464 , -9.155427 , 10.496181
6.8569937 , -16.85518 , 12.028469
4.060566 , -19.804836 , 11.683704
0.19153613 , -12.641385 , 9.615114
-0.6512229 , -6.742072 , 9.691729
1.2641385 , -7.0102224 , 7.0485296
0.30645782 , -15.361198 , 9.385271
-1.8770541 , -19.804836 , 8.197746
3.0262709 , -18.042704 , 0.038307227
4.8267107 , -5.133168 , -7.8146744
9.5385 , -0.19153613 , 0.038307227
2.1452048 , -3.2944214 , 3.0262709
-3.6774938 , -9.193734 , -5.899313
0.038307227 , -11.951855 , -7.6614456
-1.4173675 , -13.637373 , -2.0685902
-2.2984335 , -12.028469 , -1.1109096
-1.7238252 , -11.760319 , -1.1875241
-1.685518 , -12.143391 , -2.0685902
0.842759 , -8.6574335 , -0.6895301
0.38307226 , -7.699753 , 0.6512229
-0.11492168 , -8.197746 , 0.30645782
-0.30645782 , -8.887277 , 1.2641385
0.30645782 , -7.967903 , 2.4516625
0.91937345 , -7.431602 , 1.3790601
1.2641385 , -7.393295 , -2.2218192
0.61291564 , -7.8912888 , -3.2561142
0.842759 , -8.963891 , -1.7621324
0.4213795 , -10.381259 , -0.6512229
-1.3790601 , -11.300632 , 1.1492168
-2.7964275 , -11.032481 , 3.1028855
-1.6472107 , -12.334928 , 0.15322891
0.038307227 , -12.603078 , -1.1109096
0.80445176 , -11.9135475 , -0.2681506
-0.6512229 , -12.181698 , -1.1109096
-0.9576807 , -13.330915 , -1.1492168
-1.4939818 , -14.097059 , -0.19153613
-2.7581203 , -14.671668 , 1.0342951
-3.0262709 , -14.173674 , 1.6472107
-1.5705963 , -12.832921 , 0.15322891
1.1109096 , -11.722012 , -0.038307227
1.7238252 , -13.330915 , -5.401319
1.9153614 , -15.1696615 , -3.4859576
3.2944214 , -16.16565 , -0.91937345
2.9113493 , -14.824897 , 1.2258313
1.2258313 , -13.790602 , 0.5363012
-0.15322891 , -13.599066 , -2.566584
-1.8004397 , -13.445837 , -8.389283
-3.0262709 , -11.147403 , -3.064578
-2.4516625 , -8.236053 , 0.34476504
-0.15322891 , -7.393295 , -2.834735
0.61291564 , -6.435614 , -3.9456444
0.6512229 , -4.9799395 , -3.7541082
0.842759 , -2.528277 , -1.1875241
1.3790601 , -2.4133554 , -1.3790601
2.2601264 , -2.6048915 , -1.6472107
3.9073372 , -3.86903 , 0.49799395
4.711789 , -4.4436383 , 1.8770541
4.9416323 , -5.439626 , 3.3327289
4.4819455 , -7.73806 , 4.367024
3.9839516 , -15.437813 , 9.078813
1.2258313 , -18.770542 , 13.790602
-3.9456444 , -19.038692 , 14.633361
-4.8267107 , -12.603078 , 12.488156
-2.834735 , -9.308656 , 7.1251445
-2.2984335 , -13.982138 , 3.7924154
0.22984336 , -16.931795 , 1.7621324
10.994174 , -6.7803793 , -5.7843914
10.036493 , -3.2561142 , 0.7661445
2.566584 , -2.528277 , 2.9113493
-3.4859576 , -8.542512 , -6.4739213
-2.4899697 , -10.342952 , -6.167464
-1.4173675 , -14.135366 , -2.873042
-0.6895301 , -17.659632 , -2.183512
-1.0726024 , -12.5264635 , -2.1068976
1.6472107 , -8.925584 , -0.19153613
2.681506 , -7.2783732 , 2.2984335
3.5242648 , -5.7843914 , 1.3790601
2.3750482 , -9.959879 , 0.45968673
1.4939818 , -10.419566 , 0.91937345
0.7661445 , -9.80665 , 1.9153614
0.19153613 , -8.580819 , 2.719813
0.80445176 , -6.8569937 , -1.3790601
1.4556746 , -6.895301 , -3.9839516
1.6089035 , -7.929596 , -5.2863975
0.11492168 , -10.228029 , -2.0685902
-0.8810662 , -11.070788 , 0.8810662
-1.6472107 , -11.645397 , 4.0222588
-1.5705963 , -12.603078 , 6.3206925
2.030283 , -12.641385 , 1.0726024
1.1492168 , -10.534488 , -1.9536686
-1.9536686 , -10.266336 , -3.2944214
-3.1028855 , -13.445837 , -2.7964275
-3.5242648 , -14.978126 , 4.098873
-3.4093432 , -13.752295 , 3.9073372
-2.9113493 , -13.867216 , 0.842759
-1.3024458 , -12.909535 , -1.8770541
2.719813 , -11.492168 , -3.9839516
2.873042 , -13.560759 , -3.715801
3.2561142 , -16.357185 , -1.8387469
1.8387469 , -14.441825 , 1.3024458
-0.15322891 , -13.062764 , 1.5705963
-0.8810662 , -12.756307 , -0.61291564
-0.9959879 , -13.40753 , -8.734048
-4.4436383 , -9.768343 , -0.38307226
-4.0222588 , -8.159439 , -0.38307226
-1.2258313 , -7.5465236 , -2.834735
1.4173675 , -6.588843 , -3.5242648
1.4556746 , -6.3206925 , -2.719813
0.9576807 , -5.363012 , -2.1068976
1.0342951 , -4.903325 , -1.7621324
2.2984335 , -4.5202527 , -1.4556746
4.367024 , -4.673482 , -0.2681506
4.9416323 , -4.673482 , 0.6895301
5.0182467 , -4.4436383 , 1.7621324
4.060566 , -7.240066 , 4.7884035
3.86903 , -9.844957 , 7.086837
3.217807 , -12.258312 , 8.350976
0.11492168 , -14.709975 , 13.445837
-5.554548 , -13.445837 , 13.484144
-3.2561142 , -7.240066 , 7.699753
-1.4556746 , -5.861006 , 5.363012
-0.49799395 , -8.963891 , 4.060566
1.6089035 , -17.046717 , 5.439626
5.707777 , -19.804836 , 2.528277
8.6574335 , -16.625336 , -1.3024458
4.1371803 , -3.7541082 , -2.9879637
4.596867 , -2.7581203 , -0.61291564
0.5746084 , -4.865018 , -2.9496565
-1.532289 , -8.350976 , -6.9719152
-2.9879637 , -14.288596 , -2.7964275
-3.86903 , -15.246277 , -0.9959879
-2.6048915 , -13.560759 , -0.49799395
-0.45968673 , -10.611102 , -0.61291564
3.9456444 , -6.8569937 , 0.6895301
3.6774938 , -6.090849 , 1.7621324
1.2641385 , -6.167464 , 1.0726024
-0.7278373 , -8.925584 , -0.49799395
-2.873042 , -11.33894 , -1.2641385
-2.2601264 , -9.308656 , 0.45968673
-0.5363012 , -7.6231384 , 0.45968673
0.9576807 , -7.6231384 , -0.45968673
0.9959879 , -8.772355 , -2.4516625
0.5363012 , -9.308656 , -2.0685902
-0.30645782 , -9.730036 , -1.2641385
-2.2218192 , -10.228029 , 0.4213795
-2.4899697 , -10.419566 , 0.7278373
-1.7238252 , -11.722012 , 1.1875241
-0.076614454 , -12.641385 , 0.5363012
-0.038307227 , -13.062764 , -1.6472107
0.11492168 , -13.062764 , -2.6048915
0.4213795 , -12.98615 , -1.6472107
0.4213795 , -12.603078 , 0.076614454
-2.4516625 , -13.484144 , 2.0685902
-2.183512 , -14.058752 , 1.340753
-1.2641385 , -14.211981 , -0.038307227
0.15322891 , -12.334928 , -0.4213795
4.4436383 , -9.423578 , -0.45968673
4.367024 , -11.722012 , -2.7964275
3.217807 , -14.326903 , -3.4859576
4.0222588 , -13.9438305 , -0.30645782
3.217807 , -12.641385 , 0.8810662
3.0262709 , -12.258312 , 1.2641385
2.336741 , -11.760319 , -1.7238252
-2.183512 , -9.346964 , 0.7278373
-2.1452048 , -9.040505 , 1.6472107
-1.3790601 , -9.193734 , -0.2681506
-0.5746084 , -8.695741 , -0.6895301
0.61291564 , -6.6654577 , -2.1452048
1.2641385 , -5.094861 , -0.7278373
1.1109096 , -4.2904096 , -0.4213795
1.4173675 , -3.1411927 , -0.45968673
1.4173675 , -2.528277 , 0.076614454
1.0342951 , -2.7964275 , 0.6512229
0.7278373 , -3.1411927 , 1.8387469
2.030283 , -4.3287168 , 6.167464
4.0222588 , -8.504205 , 9.998186
4.7884035 , -16.01242 , 14.748282
0.6895301 , -19.804836 , 14.595054
0.4213795 , -10.189722 , 8.848969
1.0726024 , -6.8569937 , 7.5465236
4.7500963 , -10.151415 , 5.4779334
2.9113493 , -15.093047 , 6.895301
2.9113493 , -17.659632 , 2.336741
0.22984336 , -5.631162 , -1.7238252
1.7621324 , -4.865018 , -2.4899697
0.7661445 , -5.8226986 , -1.1875241
-1.1109096 , -8.082825 , -2.9879637
-1.6089035 , -12.564771 , -3.1794999
-2.2218192 , -13.905523 , -1.8004397
-2.2218192 , -13.024457 , -1.1109096
-0.8810662 , -11.645397 , -0.80445176
1.9919758 , -10.189722 , -0.61291564
3.7924154 , -6.7803793 , 3.7924154
2.873042 , -6.4739213 , 3.7541082
1.3790601 , -7.469909 , 1.3790601
0.38307226 , -9.270349 , 0.7278373
-0.842759 , -9.5385 , 0.038307227
-1.3790601 , -9.80665 , -1.5705963
0.11492168 , -9.691729 , -3.715801
0.6512229 , -9.80665 , -2.4133554
0.076614454 , -9.768343 , 0.4213795
-1.0342951 , -9.998186 , 2.1452048
0.11492168 , -10.189722 , 0.91937345
1.532289 , -9.844957 , -0.34476504
1.8770541 , -9.921572 , -0.5746084
-0.38307226 , -9.691729 , -0.22984336
-1.532289 , -9.959879 , -1.6089035
-1.9919758 , -10.764331 , -2.834735
-1.7621324 , -11.836933 , -2.873042
-0.842759 , -12.220005 , -0.038307227
-0.842759 , -12.29662 , 1.0726024
-0.9959879 , -12.143391 , 1.2641385
0.11492168 , -13.484144 , 0.5363012
0.5363012 , -12.756307 , 0.91937345
1.532289 , -11.760319 , 1.340753
3.5242648 , -10.266336 , 2.2984335
5.056554 , -9.500193 , 3.2561142
4.4819455 , -12.220005 , -1.685518
3.9839516 , -13.599066 , -3.9839516
2.2218192 , -13.101071 , -3.6008794
-0.5363012 , -11.722012 , -0.19153613
-0.22984336 , -11.262324 , -0.6512229
0.34476504 , -10.726024 , -0.7278373
0.2681506 , -10.840945 , -1.8770541
0.6512229 , -8.848969 , 0.9576807
1.3024458 , -8.389283 , 0.49799395
1.6089035 , -8.350976 , -1.1492168
1.6472107 , -7.73806 , -1.4939818
1.5705963 , -6.6271505 , 0.0
1.6089035 , -6.8569937 , 0.45968673
1.532289 , -7.086837 , 0.30645782
1.4173675 , -7.086837 , 0.19153613
1.532289 , -6.703765 , 2.4899697
1.6472107 , -7.0485296 , 4.367024
1.8004397 , -7.6231384 , 6.167464
2.4899697 , -10.036493 , 5.861006
2.1452048 , -10.726024 , 4.711789
1.6089035 , -10.611102 , 4.213795
0.61291564 , -10.113108 , 5.133168
-1.9919758 , -9.461885 , 6.895301
-2.030283 , -9.576807 , 5.631162
-0.4213795 , -10.764331 , 3.5242648
1.685518 , -12.641385 , 1.3024458
1.8004397 , -11.798626 , 0.45968673
1.7238252 , -9.500193 , -0.11492168
3.371036 , -8.274361 , -1.4173675
4.596867 , -7.699753 , -0.7278373
1.8004397 , -9.691729 , 0.842759
-0.91937345 , -11.262324 , 0.80445176
-1.532289 , -11.18571 , -0.19153613
-1.0726024 , -9.5385 , -0.91937345
-0.842759 , -9.653421 , -0.38307226
-0.38307226 , -9.921572 , -0.076614454
0.0 , -10.036493 , -0.5746084
0.2681506 , -10.534488 , -0.6512229
0.4213795 , -10.572795 , 0.7661445
0.6512229 , -10.419566 , 0.7661445
0.61291564 , -10.228029 , 0.842759
0.0 , -10.113108 , -0.076614454
0.22984336 , -9.80665 , -0.38307226
0.5746084 , -9.500193 , -0.8810662
0.8810662 , -9.423578 , -1.6089035
0.7278373 , -9.5385 , -1.4556746
0.34476504 , -9.768343 , -1.0342951
-0.076614454 , -9.998186 , -0.6895301
-0.45968673 , -10.036493 , -0.11492168
-0.2681506 , -9.998186 , -0.30645782
0.076614454 , -9.768343 , -0.8810662
0.5746084 , -9.576807 , -1.3024458
0.842759 , -9.959879 , -0.7661445
0.45968673 , -10.611102 , -0.34476504
-0.19153613 , -10.879252 , 0.15322891
-0.6512229 , -10.726024 , 0.34476504
0.22984336 , -10.457873 , -0.5363012
0.15322891 , -10.457873 , -0.7661445
-0.34476504 , -10.151415 , -0.7278373
-0.7278373 , -9.998186 , -0.6895301
-0.34476504 , -9.653421 , -0.91937345
0.30645782 , -9.615114 , -0.9576807
0.8810662 , -9.80665 , -0.91937345
1.340753 , -9.80665 , -0.2681506
1.2641385 , -9.691729 , 0.19153613
1.2258313 , -10.266336 , 0.30645782
1.0726024 , -10.572795 , 0.61291564
1.1875241 , -10.381259 , 1.4173675
1.0726024 , -11.224017 , 0.9576807
0.7661445 , -11.492168 , 1.532289
0.61291564 , -11.33894 , 0.842759
1.4939818 , -10.266336 , 2.2984335
2.528277 , -9.883265 , 1.9536686
3.2561142 , -9.691729 , 0.91937345
3.3327289 , -9.423578 , 0.61291564
2.0685902 , -9.883265 , 0.38307226
1.2258313 , -10.572795 , 0.5363012
0.30645782 , -10.496181 , 1.6472107
-0.22984336 , -10.381259 , 1.8004397
0.30645782 , -10.381259 , 1.9536686
1.2258313 , -10.113108 , 2.030283
2.030283 , -9.653421 , 2.2218192
2.566584 , -8.6574335 , 2.719813
2.4516625 , -8.465898 , 2.873042
2.336741 , -8.6574335 , 3.1411927
1.9919758 , -8.887277 , 3.2561142
1.7238252 , -9.270349 , 3.2944214
1.6472107 , -9.308656 , 3.4859576
1.340753 , -9.270349 , 3.8307228
1.0342951 , -9.308656 , 4.367024
1.1109096 , -9.270349 , 5.5162406
1.532289 , -9.461885 , 5.4779334
1.8387469 , -9.385271 , 4.3287168
0.5363012 , -8.619126 , 4.5202527
-0.076614454 , -8.00621 , 4.903325
0.19153613 , -6.8569937 , 4.3287168
1.9153614 , -5.3247046 , 3.2944214
3.0262709 , -6.703765 , 4.098873
1.7238252 , -7.3166804 , 5.554548
1.340753 , -7.201759 , 5.899313
1.5705963 , -7.5465236 , 5.66947
1.7621324 , -7.393295 , 5.592855
2.030283 , -6.5122285 , 5.7843914
2.336741 , -6.244078 , 5.861006
2.2984335 , -6.4739213 , 5.7843914
2.528277 , -7.086837 , 7.240066
3.3327289 , -8.236053 , 8.00621
3.5625722 , -9.11712 , 7.0102224
2.3750482 , -7.929596 , 6.0525417
2.030283 , -6.205771 , 5.401319
2.4516625 , -5.439626 , 5.631162
3.4476504 , -5.209783 , 6.0142345
5.7843914 , -6.933608 , 5.592855
5.899313 , -9.002198 , 5.66947
4.405331 , -9.80665 , 5.5162406
3.6391866 , -9.385271 , 5.3247046
4.2521024 , -8.159439 , 3.6774938
3.9839516 , -8.695741 , 4.060566
3.371036 , -9.959879 , 3.715801
3.0262709 , -10.496181 , 3.1028855
3.0262709 , -9.959879 , 2.681506
2.6048915 , -9.883265 , 2.7964275
2.1452048 , -10.113108 , 2.9496565
2.0685902 , -9.653421 , 2.834735
2.030283 , -9.308656 , 2.834735
1.8770541 , -9.040505 , 2.7964275
1.4556746 , -9.155427 , 2.3750482
0.842759 , -9.844957 , 1.3024458
0.9959879 , -10.266336 , 0.9576807
0.38307226 , -10.726024 , 1.1875241
0.49799395 , -10.457873 , 1.8387469
0.80445176 , -9.5385 , 2.7964275
0.45968673 , -9.193734 , 2.6431987
0.2681506 , -8.734048 , 2.0685902
0.49799395 , -8.504205 , 1.3790601
-0.22984336 , -9.270349 , -0.30645782
0.2681506 , -9.040505 , -0.91937345
0.6895301 , -8.810662 , -1.532289
0.7661445 , -9.232041 , -0.61291564
0.6895301 , -9.691729 , -0.19153613
0.49799395 , -9.998186 , -0.038307227
0.076614454 , -9.998186 , -0.15322891
-1.0342951 , -9.346964 , -1.685518
-1.340753 , -9.040505 , -2.336741
-1.685518 , -8.963891 , -2.566584
-1.4556746 , -9.270349 , -2.183512
-0.91937345 , -10.036493 , -0.15322891
-1.1109096 , -10.266336 , 1.1109096
-1.340753 , -11.33894 , 2.2984335
-1.3790601 , -11.492168 , 2.4516625
0.22984336 , -10.840945 , 0.38307226
1.340753 , -10.840945 , -0.5363012
1.9153614 , -11.109096 , -0.7278373
0.9576807 , -12.258312 , 0.30645782
0.80445176 , -13.867216 , 0.49799395
0.61291564 , -14.058752 , 0.842759
0.5363012 , -12.98615 , 0.80445176
2.4133554 , -9.270349 , -0.076614454
3.4093432 , -8.42759 , 0.4213795
4.405331 , -9.461885 , 1.0726024
5.746084 , -10.611102 , 0.4213795
3.8307228 , -11.453861 , -2.528277
2.0685902 , -11.722012 , -1.2641385
0.15322891 , -11.722012 , 1.7238252
-1.532289 , -11.60709 , 2.1068976
-0.11492168 , -9.883265 , 1.340753
1.340753 , -8.159439 , 0.6512229
2.183512 , -7.2783732 , 0.15322891
1.7621324 , -6.6654577 , 0.5363012
1.3024458 , -6.4739213 , 1.6472107
1.1492168 , -6.435614 , 2.2984335
1.3790601 , -6.6271505 , 2.2218192
1.8004397 , -7.1251445 , 2.183512
2.2218192 , -7.2783732 , 2.183512
2.336741 , -7.431602 , 2.336741
2.6431987 , -7.3549876 , 2.719813
2.9496565 , -7.240066 , 2.873042
2.9496565 , -7.5848308 , 3.371036
3.0262709 , -8.197746 , 4.405331
3.2944214 , -9.576807 , 5.554548
4.0222588 , -12.143391 , 7.0102224
4.2521024 , -11.990162 , 7.6614456
2.9113493 , -11.070788 , 8.00621
1.7238252 , -8.619126 , 5.401319
0.9959879 , -7.2783732 , 5.2480903
0.5746084 , -6.5505357 , 4.7500963
0.22984336 , -6.167464 , 3.3327289
2.4899697 , -7.2783732 , 0.7278373
5.0182467 , -11.415554 , 0.15322891
6.895301 , -16.893488 , 0.30645782
6.9719152 , -19.804836 , 1.8004397
-0.38307226 , -10.994174 , 4.060566
-1.1875241 , -7.431602 , 1.1492168
-0.5363012 , -6.3206925 , -2.681506
-0.11492168 , -6.5122285 , -4.1371803
-0.842759 , -9.80665 , -1.7621324
-1.4939818 , -10.726024 , -0.7661445
-1.685518 , -11.683704 , -1.4173675
-0.19153613 , -11.87524 , -0.7278373
0.6895301 , -11.415554 , 0.038307227
1.8387469 , -10.534488 , 0.5363012
2.9496565 , -9.768343 , 1.4556746
1.7621324 , -8.734048 , 2.2984335
0.9959879 , -9.040505 , 1.6089035
0.842759 , -8.963891 , 0.7278373
0.4213795 , -8.619126 , -0.5746084
0.5746084 , -8.580819 , -3.1411927
0.91937345 , -8.159439 , -0.842759
0.038307227 , -8.6574335 , 0.0
-0.7278373 , -9.385271 , -0.11492168
-0.11492168 , -11.262324 , -1.7621324
0.6895301 , -11.645397 , -2.4516625
1.1109096 , -11.492168 , -2.1068976
0.30645782 , -10.534488 , 0.2681506
0.038307227 , -10.036493 , 1.2641385
0.15322891 , -9.959879 , 0.842759
0.7661445 , -9.883265 , -0.6512229
0.38307226 , -9.615114 , -2.9496565
-0.34476504 , -9.844957 , -2.030283
-0.6895301 , -9.883265 , -1.0726024
-0.5746084 , -9.615114 , -0.8810662
0.30645782 , -9.500193 , -1.5705963
0.4213795 , -9.461885 , -1.7621324
0.45968673 , -9.385271 , -1.6472107
0.5363012 , -9.385271 , -1.340753
0.4213795 , -9.423578 , -0.842759
0.15322891 , -9.461885 , -0.80445176
-0.11492168 , -9.730036 , -1.0726024
-0.22984336 , -9.883265 , -1.4173675
-0.038307227 , -9.80665 , -1.0726024
0.0 , -9.80665 , -0.80445176
-0.038307227 , -9.844957 , -0.7661445
-0.38307226 , -10.457873 , -1.2641385
-0.7661445 , -11.070788 , -1.4939818
-1.0726024 , -10.994174 , -1.7238252
-1.1875241 , -10.611102 , -1.4556746
-1.7621324 , -12.181698 , -1.4173675
-1.685518 , -12.641385 , -1.4939818
-0.8810662 , -12.947843 , -1.3024458
0.49799395 , -12.832921 , -0.6895301
2.1452048 , -10.457873 , 0.61291564
1.7238252 , -9.461885 , 0.61291564
1.8004397 , -8.6574335 , 0.38307226
1.1492168 , -8.887277 , 1.4939818
0.7661445 , -10.228029 , 0.38307226
0.22984336 , -11.300632 , -1.1109096
0.0 , -11.760319 , -2.2218192
-0.9959879 , -12.105083 , -2.873042
-1.2641385 , -10.764331 , -2.4516625
-1.532289 , -9.883265 , 1.0342951
-1.6089035 , -10.879252 , 1.7621324
-0.7278373 , -11.33894 , -0.38307226
0.5363012 , -10.151415 , -0.34476504
1.3024458 , -9.346964 , 0.34476504
1.3024458 , -8.810662 , 0.842759
0.5363012 , -9.002198 , 1.4173675
0.2681506 , -9.078813 , 1.685518
0.0 , -9.078813 , 1.6089035
0.2681506 , -8.504205 , 1.340753
0.8810662 , -7.8912888 , 1.0342951
1.532289 , -7.3549876 , 1.7238252
1.8770541 , -7.201759 , 2.9496565
1.2641385 , -7.8912888 , 4.2521024
0.9959879 , -8.236053 , 3.9839516
1.1109096 , -8.197746 , 2.7581203
0.9959879 , -8.312668 , 2.2984335
1.0726024 , -8.580819 , 1.7238252
1.9153614 , -9.155427 , 2.4899697
2.0685902 , -9.308656 , 3.4093432
1.6472107 , -9.691729 , 4.060566
1.4173675 , -9.461885 , 3.8307228
2.9496565 , -8.887277 , 2.4516625
4.060566 , -10.611102 , 2.528277
3.9456444 , -14.633361 , 1.8387469
2.566584 , -15.514427 , 0.34476504
0.842759 , -9.768343 , 0.80445176
0.45968673 , -8.159439 , 0.34476504
0.2681506 , -8.0445175 , -1.2258313
-0.30645782 , -9.155427 , -1.340753
-0.45968673 , -10.113108 , -0.9959879
-0.11492168 , -10.304645 , -0.7661445
-0.11492168 , -10.266336 , -0.91937345
0.0 , -10.496181 , -1.2258313
0.45968673 , -9.959879 , -1.2641385
1.5705963 , -8.312668 , 0.22984336
1.0726024 , -8.159439 , 0.076614454
0.076614454 , -8.810662 , -1.1875241
-0.45968673 , -11.60709 , -4.405331
-0.22984336 , -11.530476 , -2.719813
0.6895301 , -11.224017 , -0.49799395
0.9576807 , -10.764331 , 1.8770541
-0.842759 , -10.496181 , 2.2218192
-0.5746084 , -10.419566 , -1.9153614
0.38307226 , -9.921572 , -5.631162
1.0726024 , -9.653421 , -4.9799395
1.0342951 , -9.11712 , -0.9959879
0.2681506 , -9.653421 , -0.45968673
-0.38307226 , -10.266336 , -0.5746084
-0.2681506 , -10.381259 , -1.0342951
0.7661445 , -9.883265 , -1.340753
0.61291564 , -9.883265 , -0.9576807
0.2681506 , -10.0748005 , -0.49799395
0.15322891 , -10.0748005 , -0.4213795
0.34476504 , -10.036493 , -0.5746084
0.49799395 , -9.959879 , -0.6895301
0.5746084 , -9.959879 , -0.7661445
0.076614454 , -9.959879 , -0.7278373
0.076614454 , -10.266336 , -0.9576807
0.45968673 , -10.496181 , -1.4939818
0.9959879 , -10.534488 , -2.030283
1.5705963 , -9.921572 , -1.8004397
1.340753 , -9.768343 , -1.3790601
1.1109096 , -9.691729 , -1.1875241
1.1492168 , -9.423578 , -1.340753
1.2258313 , -9.078813 , -1.8387469
0.7661445 , -9.385271 , -1.9153614
0.2681506 , -9.730036 , -1.8387469
0.15322891 , -9.730036 , -1.4173675
0.34476504 , -9.844957 , -1.1875241
0.6895301 , -10.113108 , -1.1875241
1.1875241 , -10.189722 , -1.2641385
1.7621324 , -10.189722 , -1.3790601
1.685518 , -10.189722 , -1.3024458
1.4556746 , -10.0748005 , -1.2258313
1.3024458 , -9.998186 , -1.3024458
1.4173675 , -10.036493 , -1.4173675
1.3790601 , -9.959879 , -1.2641385
1.3790601 , -9.730036 , -1.1109096
1.2641385 , -9.576807 , -0.9576807
0.80445176 , -9.5385 , -0.842759
0.6512229 , -9.653421 , -0.7661445
0.61291564 , -9.691729 , -0.7661445
0.9576807 , -10.036493 , -0.7278373
1.2641385 , -10.151415 , -0.80445176
1.6089035 , -9.998186 , -0.842759
1.8770541 , -9.959879 , -0.80445176
1.7621324 , -9.844957 , -0.61291564
1.4173675 , -9.959879 , -0.61291564
1.0726024 , -10.113108 , -0.61291564
0.9959879 , -9.691729 , -0.4213795
1.1109096 , -9.768343 , -0.4213795
0.9959879 , -9.768343 , -0.5746084
0.80445176 , -9.768343 , -0.6895301
0.80445176 , -9.844957 , -0.61291564
1.0726024 , -9.921572 , -0.22984336
0.9576807 , -10.189722 , -0.30645782
0.9959879 , -10.151415 , -0.30645782
1.2258313 , -9.730036 , -0.38307226
1.3024458 , -9.883265 , -0.34476504
1.340753 , -9.921572 , -0.2681506
1.5705963 , -9.844957 , -0.22984336
1.8387469 , -9.998186 , -0.4213795
1.685518 , -10.0748005 , -0.4213795
1.4556746 , -9.921572 , -0.30645782
1.3024458 , -9.883265 , -0.2681506
1.1492168 , -9.998186 , -0.45968673
0.9959879 , -10.036493 , -0.5363012
0.9576807 , -9.921572 , -0.5746084
0.8810662 , -9.844957 , -0.61291564
0.7278373 , -9.730036 , -0.7278373
0.6895301 , -9.691729 , -0.80445176
0.7661445 , -9.691729 , -0.7661445
1.2641385 , -9.921572 , -0.7661445
1.3790601 , -9.921572 , -0.7278373
1.4556746 , -9.921572 , -0.6895301
1.5705963 , -9.80665 , -0.61291564
2.4899697 , -10.189722 , -0.5746084
2.6048915 , -9.998186 , -0.5746084
2.2601264 , -9.730036 , -0.6895301
1.8770541 , -9.768343 , -0.5746084
1.3024458 , -10.0748005 , -0.5746084
1.4556746 , -9.921572 , -0.5746084
1.7238252 , -9.883265 , -0.5746084
1.5705963 , -9.844957 , -0.7661445
0.38307226 , -9.959879 , -0.7278373
0.15322891 , -9.998186 , -0.6512229
0.5746084 , -9.959879 , -0.5363012
1.4939818 , -9.768343 , -0.842759
1.4939818 , -9.80665 , -0.91937345
1.4173675 , -9.883265 , -0.9959879
1.5705963 , -9.80665 , -0.9959879
1.8770541 , -9.768343 , -0.80445176
1.8770541 , -9.921572 , -0.6895301
