MagZ,MagY,MagX,AccY,AccX,AccZ,OrientZ,OrientX,OrientY,GyroZ,GyroX,GyroY,Light
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA
-36.5639996,-20.3159998,-2.56799998,-0.1225831256,-0.038307227,9.8219728,-0.357779926,172.25803,0.820763376,-0.00254024711762,0.00335405538571,-0.00265282581905,NO-DATA
-36.504,-20.4239998,-2.71199996,-0.1149216816,-0.0076614454,9.8143115,-0.37951813,172.261308,0.822883706,0.000232887205,0.00056152865,8.152275e-05,NO-DATA
-37.0319992,-20.6759998,-2.98799996,-0.091937345,-0.0459686724,9.8449575,-0.37727549,172.24186,0.832915301667,-0.000724492208421,0.00244770905789,-0.00574849005263,NO-DATA
-37.104,-19.9199998,-3.27599996,-0.1225831256,-0.0229843362,9.8143118,-0.352446048,172.222008,0.840988834,-0.001036355019,0.0013352913,-0.018386971225,NO-DATA
-36.9359992,-19.9559996,-3.03599992,-0.0919373452,-0.0229843362,9.8143118,-0.369751294,172.19787,0.843147168,-0.00200695203556,0.00327648523889,0.00062451575,NO-DATA
-36.8279984,-19.9919994,-2.21999992,-0.1149216788,-0.038307227,9.837296,-0.396017038,172.19651,0.843353322,-0.00175331792105,0.00122597835263,0.0032537358,NO-DATA
-36.0479996,-20.208,-2.13599996,-0.1072602344,-0.038307227,9.8526188,-0.421308903333,172.205058333,0.851126036667,-0.000271319017143,0.00259774601429,-0.00317642458714,NO-DATA
-35.208,-20.7239998,-1.34399996,-0.0919373436,-0.0306457814,9.8526188,-0.4309491375,172.2135425,0.8570592175,0.00159036559188,0.000128832375,-0.004016363925,NO-DATA
-34.8719996,-20.6519998,-1.12799996,-0.1379060168,-0.0459686722,9.844957,-0.448960315,172.242271667,0.876136226667,-0.000504029597619,-0.000834734861905,-0.000151187090476,NO-DATA
-35.2439994,-20.148,-1.428,-0.0995987902,-3.99999999789e-10,9.8449572,-0.460571362,172.27532,0.90128699,-0.00170830873158,0.000480080623684,-0.00289350252632,NO-DATA
-36.525,-20.0249995,-2.489999875,-0.1225831246,-0.0229843362,9.8526186,-0.466951686,172.293562,0.9168063,-0.00054766546,0.0028624551275,-0.002504479405,NO-DATA
-37.008,-20.448,-3.16799996,-0.124498486,-0.04788403325,9.844957,-0.475477548,172.277716,0.931062656,-0.000213297121053,0.00157320814737,-0.00167177376913,NO-DATA
-36.7799988,-20.532,-2.86799992,-0.0842758994,-0.0383072268,9.844957,-0.485094658333,172.261266667,0.946485333333,-0.0016472229,0.00457287794,6.11546529825e-05,NO-DATA
-36.612,-20.4239996,-2.78399994,-0.1379060156,-0.0459686726,9.844957,-0.51137021,172.252848,0.941994278,-0.00106350713889,0.00434889383056,0.000271563558122,NO-DATA
-36.6719994,-19.9079998,-2.57999998,-0.0919373454,-0.0306457816,9.8526186,-0.522284198,172.245728,0.943579856,-0.00239955172105,0.00395236727368,0.000771687183503,NO-DATA
-36.6,-20.4749995,-2.729999925,-0.09576806775,-0.0478840335,9.844957,-0.506253198333,172.24048,0.957266291667,-0.00140287682727,0.003589940275,0.000111134512414,NO-DATA
-36.708,-20.3639998,-3.02399988,-0.1053448735,-0.02873042025,9.844957,-0.493297734,172.233266,0.962993372,-0.00274678039,0.00451179132,0.00134397159865,NO-DATA
-37.0679992,-20.0639998,-3.34799996,-0.0766144536667,-0.0510763026667,9.83218833333,-0.481779886,172.21438,0.97030605,-0.00162793243684,0.00504549464737,0.00321514800456,NO-DATA
-37.128,-20.2919998,-3.73199996,-0.1149216796,-0.0459686724,9.8449574,-0.476429438,172.179878,0.971988246,-0.000856313215789,0.00472398673158,0.000900289710526,NO-DATA
-36.887999,-20.2679998,-3.62399992,-0.08619126125,-0.038307227,9.85453425,-0.457116425,172.14048,0.977391128333,-0.000861427865455,0.00163240523182,0.00385963259727,NO-DATA
-37.17,-20.6999995,-3.795,-0.1149216796,-0.038307227,9.8449572,-0.438203874,172.099858,0.987370738,0.000722291442105,-0.000333319118947,-0.00214116500737,NO-DATA
-37.1279992,-20.436,-3.64799996,-0.114921682,-0.04788403375,9.8258035,-0.419389512,172.05886,0.99882881,-0.000113629315789,-0.00104063687316,0.00422469381053,NO-DATA
-37.368,-20.6039998,-3.09599994,-0.063845378,-0.0255381513333,9.80665,-0.40280874,172.029712,1.01012336,-0.001525049623,0.0009687884185,-0.000794046615,NO-DATA
-37.3319992,-20.7599998,-3.04799994,-0.145567462,-0.038307227,9.8296344,-0.389164448,172.014838,1.0166295,-4.93277431579e-05,-0.00181225609421,0.00570363054211,NO-DATA
-36.9959992,-20.268,-2.63999996,-0.0459686718,-0.0306457816,9.8526186,-0.38613342,172.000838333,1.03013786667,-0.000408832195455,-0.000669441312727,0.00247685915091,NO-DATA
-37.41,-19.875,-3.014999975,-0.1455674642,-0.038307227,9.8143114,-0.37484475,172.000613333,1.01780206667,-0.000608751712,0.001090961259,0.00024442429,NO-DATA
-37.4099995,-19.72499975,-3.58499995,-0.1302445752,-0.0459686724,9.8449572,-0.366644368,171.978758,1.00412344,-0.000177931028421,-0.00104063696263,0.00223134387579,NO-DATA
-37.332,-19.7999998,-2.89199994,-0.038307226,-0.0229843362,9.8526186,-0.352823854,171.94976,0.995996508,0.00220122846105,-0.000397620722632,0.000881010318947,NO-DATA
-37.6559992,-20.0999998,-2.77199996,-0.20111294,-0.04788403375,9.83538025,-0.343762708,171.94301,0.987639348,-0.00152826477053,-0.000526224120526,0.000688105432632,NO-DATA
-37.3679996,-20.0279996,-2.724,-0.0957680675,-0.02873042025,9.844957,-0.329000898333,171.944751667,0.98204836,-1.11663721739e-05,-0.0010762811113,0.00134929385478,NO-DATA
-37.245,-20.26499975,-3.149999875,-0.0919373426,-0.038307227,9.8372956,-0.323109724,171.942888,0.972291278,-0.00159292515,0.00198690552889,0.000705968683333,NO-DATA
-37.6199995,-20.41499975,-3.255,-0.1455674608,-0.0459686724,9.8296342,-0.310150418,171.928988,0.959649456,-0.00129999563684,0.000679439565263,-0.00159460001316,NO-DATA
-37.305,-20.325,-2.489999975,-0.0766144545,-0.02873042025,9.844957,-0.300514514,171.929916,0.954189068,-0.001463964715,0.000663364135,-0.0005496989875,NO-DATA
-37.1299993333,-20.48,-2.74999998333,-0.1455674608,-0.0306457816,9.8372956,-0.292023944,171.937022,0.94471462,-0.00168580522632,0.00170826522211,-0.000822980710526,NO-DATA
-36.6239996,-20.736,-2.09999996,-0.1149216788,-0.038307227,9.8372956,-0.284960366667,171.955088333,0.932719238333,-0.00252464890455,0.00224606032818,0.00131066336364,NO-DATA
-36.3,-20.98499975,-1.71,-0.0510763026667,-0.0255381513333,9.832188,-0.285623806,171.987788,0.92516256,-0.0029718373,0.00235128115684,0.00110606742895,NO-DATA
-36.1439992,-20.76,-1.22399994,-0.153228906,-0.038307227,9.8219728,-0.287394684,172.025998,0.934399548,-0.00103054130476,0.000532464470476,0.000104799652381,NO-DATA
-36.0599996,-20.9039992,-1.21199998,-0.0842759002,-0.0306457816,9.8372956,-0.281701302,172.064988,0.944759556,0.00152927498125,0.0018087364175,-0.00215322025937,NO-DATA
-36.1399993333,-20.9399996667,-1.86999998333,-0.086191261,-0.04788403375,9.844957,-0.270575493333,172.101803333,0.94729089,-0.00224698285455,0.00274585927636,0.000366599038636,NO-DATA
-36.6959996,-20.6759992,-2.59199998,-0.1302445708,-0.0229843362,9.8296342,-0.271605406,172.123024,0.953188524,-0.000703437435,0.00127422917,0.00129511485,NO-DATA
-37.2599996,-20.448,-3.03599992,-0.1149216802,-0.038307227,9.844957,-0.27466853,172.124163333,0.967894093333,-0.00433503029,-0.0014135813175,-0.001954675315,NO-DATA
-36.8849995,-20.3549995,-3.04499995,-0.09576806775,-0.02873042025,9.83538025,-0.284912062,172.121982,0.985736322,-0.00184334301789,0.000229324773684,-0.000321414573854,NO-DATA
-36.719997,-20.4749995,-2.9099999,-0.102152605667,-0.0510763026667,9.844957,-0.277660334,172.111354,0.99258984,-0.00100742216368,-0.000220786581579,-0.00379370118251,NO-DATA
-36.8999996,-20.4719998,-3.43199992,-0.076614454,-0.0255381513333,9.832188,-0.272144802,172.094612,1.00115029,-0.000792011767,0.00035792775,-0.00348183849177,NO-DATA
-36.9599992,-19.8119994,-3.324,-0.114921681,-0.02873042025,9.844957,-0.257406358,172.071246,1.00919316,-0.0025024345445,0.0002357548525,-0.00305423276339,NO-DATA
-36.648,-20.4359998,-2.66399996,-0.095768067,-0.0191536135,9.844957,-0.253436465,172.056498333,1.00730295,-0.001158530938,0.001213139145,-0.00384835752339,NO-DATA
-37.2359996,-20.7719996,-2.86799994,-0.0995987896,-0.0306457816,9.8372956,-0.259433226,172.048874,1.00385318,-0.00222915271053,-9.21833026316e-05,-0.00102873215976,NO-DATA
-37.356,-20.412,-3.28799996,-0.127690756667,-0.0255381513333,9.832188,-0.275249476,172.036196,0.999500526,-0.00233274973222,-0.00222128087222,-0.00169675435932,NO-DATA
-37.296,-20.5559998,-3.33599996,-0.0995987896,-0.0306457816,9.844957,-0.2858725,172.01311,1.00779845,-0.00257515656095,0.000299750266667,-0.00203612400968,NO-DATA
-37.044,-20.8679998,-2.91599994,-0.127690756667,-0.038307227,9.844957,-0.298179904,171.995084,1.0031083,-0.001302084169,0.0004678845175,-0.00172560120177,NO-DATA
-36.9,-20.5679998,-3.10799996,-0.134075295,-0.038307227,9.844957,-0.30373294,171.982126,0.997087952,-0.001097442762,-0.0021466031095,-0.003542930903,NO-DATA
-36.8519996,-20.2199992,-3.036,-0.11492168,-0.038307227,9.844957,-0.30313248,171.960414,0.989061274,0.000172513892105,0.000435106377895,-0.00287740931368,NO-DATA
-36.7079988,-20.7479994,-2.95199992,-0.1149216808,-0.038307227,9.8296342,-0.305517128333,171.938983333,0.978941221667,-0.00112520938318,-0.000497266940909,0.000194453643636,NO-DATA
-37.0079988,-20.52,-2.42399996,-0.1053448735,-0.02873042025,9.83538025,-0.32149018,171.929588,0.974841064,-0.000663406992105,-0.00213695772579,-0.00146277424421,NO-DATA
-37.272,-20.5799998,-2.74799992,-0.095768067,-0.0191536135,9.844957,-0.332734866,171.929476,0.975016964,-0.000341899001053,-0.00123673530526,0.000723480595789,NO-DATA
-37.476,-20.7839996,-3.52799988,-0.11492168,-0.038307227,9.832188,-0.338833008,171.924462,0.971002734,-0.00288640530571,0.000520841706667,-0.000538055846667,NO-DATA
-37.32,-20.712,-3.684,-0.11492168,-0.038307227,9.8258035,-0.343603533333,171.922106667,0.978477465,-0.001586135011,-0.002146602983,0.000855298683,NO-DATA
-37.395,-20.84999975,-3.33,-0.102152604667,-0.0255381513333,9.844957,-0.339175106,171.904862,0.988371042,-0.000277597364737,-0.00110813215895,-0.00126986918316,NO-DATA
-37.245,-20.43,-2.81999995,-0.11492168,-0.038307227,9.832188,-0.335547724,171.91332,0.996307402,-0.00104921670579,-0.00213695789632,0.000209067708421,NO-DATA
-37.139999,-20.37,-2.969999975,-0.0893835293333,-0.0255381513333,9.832188,-0.333572406,171.912086,1.01203288,-8.46925342105e-05,-0.00168684657158,-0.000112440367368,NO-DATA
-37.464,-20.472,-3.23999996,-0.11492168,-0.0459686724,9.8372956,-0.323565444,171.908228,1.02290752,-0.000692339592632,-0.00111132693789,-0.00180358085789,NO-DATA
-37.1399996,-20.508,-3.228,-0.1053448745,-0.02873042025,9.8258035,-0.313423756,171.911496,1.03228212,-0.0017693914975,-0.000252900569,0.00042768479,NO-DATA
-36.169999,-20.2999996667,-2.54999995,-0.076614454,-0.038307227,9.832188,-0.312992466,171.919988,1.04077066,-0.0004865744525,0.0006023108,6.1165702e-05,NO-DATA
-35.805,-20.355,-1.875,-0.11492168,-0.038307227,9.819419,-0.307816521667,171.94551,1.04371281667,-0.000533116527619,-0.000116183052381,-0.000927854372381,NO-DATA
-35.688,-20.6159998,-1.176,-0.0919373444,-0.038307227,9.8449574,-0.292790813333,171.990905,1.06465181667,0.000246463871,-0.003307226786,-0.003604025693,NO-DATA
-35.6759996,-20.9159992,-1.00799998,-0.095768067,-0.02873042025,9.83538025,-0.29462914,172.056626,1.06846094,-0.00274999094632,-8.25011831579e-05,0.000125467233684,NO-DATA
-36.3599994,-20.5319998,-2.45999996,-0.11492168,-0.038307227,9.8296342,-0.328321648,172.103184,1.0479172,-0.000885244356316,0.000496213010526,-0.000581850361053,NO-DATA
-36.9839996,-20.1959996,-3.03599988,-0.102152604667,-0.038307227,9.832188,-0.364583906,172.108746,1.02839418,0.000915200547895,0.000367609767368,0.000446975284211,NO-DATA
-37.0199996,-19.8959998,-2.49599998,-0.1053448735,-0.038307227,9.83538025,-0.39910843,172.112308,1.01291872,-0.000358583608095,-0.000174360700952,-0.000578788499048,NO-DATA
-37.2499996667,-20.1799998333,-2.9899999,-0.1053448735,-0.02873042025,9.844957,-0.428104158,172.1154,0.993830042,-0.00069601377619,0.000733209746667,-0.00194014681714,NO-DATA
-37.4519996,-20.484,-3.08399992,-0.095768067,-0.038307227,9.844957,-0.462418098,172.117744,0.970688502,0.001294581236,-0.00228805346842,0.00280682655263,NO-DATA
-37.4399996,-20.1959996,-3.22799996,-0.095768067,-0.038307227,9.844957,-0.503370348333,172.119923333,0.949869615,0.00226522926286,-0.00207677678095,0.00176575297143,NO-DATA
-37.47,-19.87499975,-2.669999975,-0.095768067,-0.038307227,9.844957,-0.53817281,172.113176,0.929169562,0.00110167639832,-0.00106632313684,0.00164939746316,NO-DATA
-37.332,-19.9559996,-2.69999994,-0.102152604667,-0.038307227,9.832188,-0.574446688,172.12868,0.916380834,0.00206620059832,-0.00428140317895,0.00132788965789,NO-DATA
-37.26,-20.22,-3.1679999,-0.1053448735,-0.0191536135,9.83538025,-0.601879076,172.128928,0.91034514,0.00168039087642,-0.00222375188947,0.00113498475263,NO-DATA
-37.2119992,-20.2559996,-3.46799996,-0.095768067,-0.038307227,9.844957,-0.62043823,172.111105,0.904173845,0.00206620048253,-0.00273816470526,0.00209950884737,NO-DATA
-36.999999,-20.22,-3.49,-0.11492168,-0.02873042025,9.83538025,-0.628797882,172.080274,0.903106784,0.00174163048343,-0.00178588874762,0.00153304227381,NO-DATA
-36.5759994,-20.2919996,-3.108,NO-DATA,NO-DATA,NO-DATA,-0.630182838,172.061906,0.89896559,0.001101676352,-0.000748387355556,0.00103853225278,NO-DATA
-36.4919984,-19.7639998,-3.192,-0.11492168,-0.038307227,9.8258035,-0.635577975714,172.048634286,0.892121911429,0.000824010400909,-0.00195777715455,0.00181599715227,NO-DATA
-37.35,-19.8299995,-3.315,-0.095768067,-0.038307227,9.844957,-0.639052742,172.019496,0.88942279,0.00264491476063,-0.00080912026,0.000620569772632,NO-DATA
-37.5839996,-20.2079996,-3.56399988,-0.095768067,-0.038307227,9.844957,-0.641416082,171.980832,0.87865329,0.00227517988316,-0.00140392384053,-0.00195150226368,NO-DATA
-37.0319992,-20.196,-3.192,NO-DATA,NO-DATA,NO-DATA,-0.639141394,171.947914,0.887988872,-0.000875598701053,-0.00262565444684,-0.00156569262316,NO-DATA
-37.2359996,-19.7399996,-3.108,NO-DATA,NO-DATA,NO-DATA,-0.650372348,171.937326,0.88574268,-0.00280464687684,-0.000310796529474,-0.000665470161579,NO-DATA
-37.23,-20.03999975,-3.31499995,-0.11492168,-0.0191536135,9.844957,-0.649992908,171.919564,0.878981942,-0.000425487496842,-0.00204693998526,-0.00124418471474,NO-DATA
-37.4759992,-20.064,-3.68399996,-0.11492168,-0.02873042025,9.83538025,-0.654252978,171.8917,0.881928556,0.000217528555789,-0.00185403521,-0.000279660449474,NO-DATA
-37.1159996,-20.2679998,-3.13199994,-0.1053448735,-0.02873042025,9.844957,-0.640573634,171.858566,0.882847346,-0.000289739625556,-0.001053837375,-0.00540949964444,NO-DATA
-36.7559996,-20.58,-2.38799996,-0.102152604667,-0.0255381513333,9.85772633333,-0.612661183333,171.846021667,0.883292388333,0.00021446656381,-0.00148047355905,-0.00242304735429,NO-DATA
-36.2759996,-21.0959998,-2.1,-0.1053448735,-0.02873042025,9.844957,-0.588480866667,171.85422,0.88373911,-0.000608747038,-0.002329867125,-0.001160592694,NO-DATA
-35.6399996,-21.5159994,-1.46399992,-0.11492168,-0.038307227,9.8258035,-0.56487875,171.87989,0.895388568,0.000603338222105,-0.00236844813368,-0.00400915371053,NO-DATA
-35.8799996,-21.084,-1.944,-0.102152604667,-0.038307227,9.832188,-0.541446888,171.914148,0.891062002,-0.00152825982842,-5.68051568421e-05,-0.00165893013684,NO-DATA
-36.744,-20.7719998,-2.87999994,-0.134075295,-0.038307227,9.844957,-0.520616568,171.919052,0.894260046,-0.00035153788,-0.000436181949474,-0.00256558610421,NO-DATA
-37.44,-20.676,-2.9159999,-0.11492168,-0.038307227,9.8258035,-0.502151528,171.91582,0.893694858,-0.001097436581,-6.9662781e-05,-0.002076893883,NO-DATA
-37.3679992,-20.736,-2.61599998,-0.0893835293333,-0.0255381513333,9.844957,-0.470078575,171.908265,0.89368676,0.000496630999048,0.000785548414762,-0.00303100714095,NO-DATA
-36.612,-20.9879996,-1.76399998,-0.1244984875,-0.0191536135,9.83538025,-0.452046912,171.925056,0.889506224,-0.00228058599053,-5.03723968421e-05,0.000392287672632,NO-DATA
-36.1199996,-20.7839996,-1.76399998,-0.0861912605,-0.02873042025,9.844957,-0.441080614,171.956188,0.89280944,-0.000415839487368,-0.000178975601053,-0.000443633047368,NO-DATA
-35.988,-20.7719998,-1.48799996,-0.076614454,-0.038307227,9.844957,-0.426550146,171.987074,0.895232042,-0.0017693883145,-0.000985960644,-0.00177146109,NO-DATA
-36.432,-20.7119996,-2.12399996,-0.114921681,-0.038307227,9.854534,-0.420301436,172.029492,0.894623518,0.000137868777778,0.00092129626,-0.00181897293111,NO-DATA
-37.044,-20.4239996,-3.168,-0.0893835293333,-0.0255381513333,9.84495733333,-0.410649306667,172.045895,0.894981913333,-0.000994553959474,-0.00120780132263,-0.00237268126737,NO-DATA
-37.1519996,-20.52,-3.16799996,-0.1149216816,-0.038307227,9.8449572,-0.403993914,172.047342,0.903426836,-0.0015861287115,-0.001657912431,-0.001466028599,NO-DATA
-37.26,-20.6279996,-3.41999996,-0.1053448745,-0.0191536135,9.854534,-0.400011768333,172.045151667,0.901835448333,-0.00141159549,0.000320127592381,0.00068072626381,NO-DATA
-36.8699995,-20.63999975,-3.45,-0.095768067,-0.02873042025,9.844957,-0.399043162,172.037472,0.90468903,0.00128172601368,0.00117135999263,-0.00313787077895,NO-DATA
-37.152,-20.496,-3.0359998,-0.095768067,-0.038307227,9.844957,-0.387924064,172.030018,0.902617342,0.00115312269316,0.00117135982421,-0.00416669645526,NO-DATA
-37.32,-20.3639996,-3.1319999,-0.11492168,-0.038307227,9.87049566667,-0.374728432,172.036674,0.900271692,0.0003075566395,0.001029896238,-0.00354297102,NO-DATA
-37.1399996,-20.2319998,-3.66,-0.1149216808,-0.0536301178,9.8526186,-0.372107833333,172.024386667,0.902294805,0.00117942788091,0.000674483875455,-0.001688161875,NO-DATA
-36.86999925,-19.98,-3.0749999,-0.1053448745,-0.04788403375,9.8353805,-0.369306924,172.015838,0.911784584,0.000510106582632,-0.00127210101684,-0.00230195009211,NO-DATA
-36.57,-20.415,-2.595,-0.0995987896,-0.0229843362,9.8679418,-0.357432958,172.022018,0.913777014,-0.000418694334444,0.000717676345556,-0.00343437268056,NO-DATA
-37.00499875,-20.16,-2.99999995,-0.095768067,-0.038307227,9.844957,-0.345027794,172.031752,0.902904822,-0.000968830285789,0.00149286804105,-0.00288066441316,NO-DATA
-37.7039996,-20.0999998,-3.56399996,-0.095768067,-0.02873042025,9.844957,-0.332200764,172.018694,0.881406896,0.00108882112421,0.00342191612421,-0.00178753723684,NO-DATA
-37.7519996,-20.316,-3.38399996,-0.1244984875,-0.038307227,9.844957,-0.31602701,171.995872,0.866991728,0.00128172590368,1.393097e-05,-0.00480971238421,NO-DATA
-37.5359996,-20.0999996,-3.276,-0.11492167925,-0.02873042025,9.844957,-0.29670818,171.978191667,0.857590345,0.000401963008182,0.000896616718636,-0.00229902709318,NO-DATA
-37.4399996,-20.2799998,-3.09599996,-0.07661445375,-0.038307227,9.844957,-0.286557312,171.967448,0.843947674,0.00231698125263,0.00219375604263,-0.00273918965684,NO-DATA
-36.972,-20.352,-2.99999988,-0.0995987904,-0.0306457816,9.844957,-0.27952489,171.960064,0.833318218,-0.000436588853182,-0.000763825300909,-3.32606363636e-05,NO-DATA
-37.644,-19.9799996,-3.18,-0.114921681,-0.01915361325,9.844957,-0.259597638,171.944388,0.830402556,0.002384497928,0.001152070172,-0.003726218599,NO-DATA
-37.7399992,-20.2319996,-3.336,-0.1244984875,-0.038307227,9.844957,-0.246787834,171.92864,0.819603108,0.00134924207316,0.000975240814737,-0.00264916672632,NO-DATA
-37.4999992,-20.5319998,-3.40799996,-0.107260235,-0.038307227,9.8372956,-0.235612914,171.911348,0.8073019,0.000577622878421,0.00174686001684,-0.00174894441789,NO-DATA
-37.452,-20.1359996,-2.916,-0.0861912605,-0.02873042025,9.8353805,-0.221128038333,171.89476,0.804363595,0.001651459648,-0.001413563802,-0.003909478349,NO-DATA
-37.6439992,-19.9799994,-2.91599998,-0.114921681,-0.04788403375,9.8258035,-0.221686014,171.895022,0.802284314,0.001712546191,0.000602291427,0.000305492002,NO-DATA
-37.7759996,-20.316,-3.26399996,-0.114921681,-0.02873042025,9.8353805,-0.217641008,171.892156,0.794367134,-0.000708409234211,0.00103954241579,-0.00117022974737,NO-DATA
-37.6439992,-20.6039998,-3.21599996,-0.0995987896,-0.0229843362,9.844957,-0.221050962,171.884584,0.777364966,0.00167075014789,0.00206836799579,-0.00219905556737,NO-DATA
-37.356,-20.2919996,-2.93999994,-0.1149216816,-0.0306457816,9.8372956,-0.215733083333,171.87288,0.752753948333,0.00128494050864,0.00412309677182,-0.00197692286091,NO-DATA
-37.1879996,-20.2439996,-3.108,-0.1053448745,-0.04788403375,9.844957,-0.20643049,171.870508,0.72949517,-0.00125819125895,-0.000985986436842,0.00440792664737,NO-DATA
-37.0949995,-19.93499975,-2.96999995,-0.095768067,-0.04788403375,9.83538025,-0.21123809,171.873094,0.713299232,-0.002380254285,-0.001230332405,0.00525349274,NO-DATA
-37.0319996,-20.496,-2.436,-0.1053448735,-0.038307227,9.83538025,-0.20795796,171.87758,0.697354662,-0.00196550892632,-0.00195051035526,0.00170725923684,NO-DATA
-36.1919996,-20.604,-1.608,-0.130244572,-0.0229843362,9.8219728,-0.19408403,171.90703,0.691124955,-0.0008530911795,-0.00184119769,0.001343955115,NO-DATA
-35.6399996,-20.4839998,-0.815999964,-0.1072602356,-0.0229843362,9.8449572,-0.188197676,171.95548,0.6789993,-0.000364398985,-0.001657938015,0.00384850269,NO-DATA
-35.46,-20.49,-1.079999965,-0.095768067,-0.038307227,9.8258035,-0.189620556,172.013954,0.67187788,-0.00170830250211,-0.00143609740263,0.00408641887368,NO-DATA
-36.7439996,-20.5559998,-2.67599994,-0.114921681,-0.038307227,9.83538025,-0.196155031667,172.049091667,0.687999805,-0.0009141776885,-0.0030629282775,0.004215021835,NO-DATA
-37.272,-20.232,-2.99999992,-0.0766144536667,-0.0127690756667,9.844957,-0.211081444,172.03841,0.701531874,0.000220745652105,-0.00207911359474,0.00492233937895,NO-DATA
-37.5599992,-20.4719998,-3.08399988,-0.102152604667,-0.038307227,9.832188,-0.21596512,172.027078333,0.71953719,-0.001652769285,-0.00154131851136,0.00365968974545,NO-DATA
-37.428,-20.388,-3.45599996,-0.0919373442,-0.0306457816,9.8372956,-0.22409391,172.017096,0.735511002,-0.00151539769316,-0.00310793941579,0.00389351375263,NO-DATA
-36.8999996,-20.436,-3.89999998,-0.1053448735,-0.038307227,9.84495725,-0.223505048,171.998904,0.752101152,-0.001103547135,-0.0006897207835,-2.133199e-05,NO-DATA
-37.1039988,-20.2319996,-3.86399994,-0.076614454,-0.038307227,9.844957,-0.230763062,171.969724,0.761839548,0.0003429174,-0.00138144533632,0.00162044847789,NO-DATA
-37.2149995,-19.9949995,-3.44999985,-0.1053448735,-0.02873042025,9.83538025,-0.239485428,171.94114,0.781340562,0.00124313986842,-0.00144574693421,0.00232776605158,NO-DATA
-37.464,-20.0159994,-3.348,-0.0893835293333,-0.0255381513333,9.84495733333,-0.24298475,171.918948,0.790640628,-0.00126462271053,0.00183363480211,0.00174905175895,NO-DATA
-37.164,-20.2799996,-3.2159999,-0.095768067,-0.038307227,9.864111,-0.251733382,171.903058,0.79860654,0.000368638065,-0.001108163528,0.001710470767,NO-DATA
-36.6479988,-20.4,-2.15999996,-0.0919373444,-0.0306457816,9.8526188,-0.25762005,171.906562,0.804751958,-0.000171495431579,-0.000867032659474,0.00374240153158,NO-DATA
-36.6719988,-20.532,-2.53199996,-0.0919373444,-0.0306457816,9.8372956,-0.265487832,171.92532,0.802310318,0.00207906074211,0.00093341233,0.00309938545053,NO-DATA
-37.116,-20.772,-3.10799992,-0.11492168,-0.038307227,9.844957,-0.26688563,171.923506667,0.790044678333,0.00213723840476,0.000360821903333,0.00161738644762,NO-DATA
-37.5839992,-20.484,-3.05999998,-0.095768067,-0.038307227,9.844957,-0.264280688,171.916298,0.78381478,-0.000171495415789,0.000418999600526,0.00162044848316,NO-DATA
-37.6,-20.6399996667,-2.83999993333,-0.076614454,-0.038307227,9.844957,-0.265548332,171.923012,0.775412746,0.000278615810526,-0.000224016623158,0.00213486111368,NO-DATA
-37.92,-20.0879998,-3.01199994,-0.1053448735,-0.038307227,9.8258035,-0.262432516,171.93034,0.77123092,-0.00165043194,0.00138353401316,0.00123463326211,NO-DATA
-37.4519992,-19.8119994,-3.38399996,-0.0995987896,-0.0306457816,9.8372958,-0.26628439,171.930564,0.759423366,-0.00103956660895,0.000644067684211,-8.35507136842e-05,NO-DATA
-37.1399992,-19.7879996,-3.432,-0.11492168,-0.038307227,9.84495733333,-0.261716436667,171.91879,0.754185226667,0.000124292436,-0.000130766759,0.0003665605,NO-DATA
-36.96,-20.136,-3.40799996,-0.102152604667,-0.038307227,9.844957,-0.263257208,171.898826,0.753967976,0.00121098953263,0.000129654762105,0.00120248126842,NO-DATA
-36.504,-20.112,-3.04799994,-0.095768067,-0.038307227,9.8258035,-0.273235656,171.889146,0.754754312,-0.0009141784965,-0.000680545448,0.001466117866,NO-DATA
-36.9959992,-19.7999996,-2.93999994,-0.1053448735,-0.02873042025,9.83538025,-0.275698084,171.887812,0.753773194,0.000825179943158,-0.000706265978947,-0.00124097962737,NO-DATA
-37.1039996,-19.6319994,-2.96399994,-0.1072602348,-0.0306457816,9.8372958,-0.273988858,171.872048,0.77823187,0.00135184071143,-0.00100634028381,0.00164646843238,NO-DATA
-37.38,-20.2349995,-3.46499995,-0.11492168,-0.02873042025,9.84495725,-0.2805846925,171.856975,0.7957722025,0.000572260289333,-0.000273301904,-4.06832733333e-05,NO-DATA
-37.188,-20.1,-3.47999996,-0.1053448735,-0.02873042025,9.83538025,-0.279594188333,171.831986667,0.805323151667,1.37548985714e-05,0.0010880548181,-0.0015533016581,NO-DATA
-37.0079992,-20.1959998,-3.036,-0.102152604667,-0.0255381513333,9.832188,-0.27383166,171.813434,0.812817214,0.000979503796,0.000724444713,-0.001038429505,NO-DATA
-36.9359988,-20.5799998,-3.19199996,NO-DATA,NO-DATA,NO-DATA,-0.27683411,171.802591667,0.824632773333,-0.00158057894409,-0.00124975573909,0.000702542808182,NO-DATA
