AccX,AccY,AccZ
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.500193
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.576807
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2601264 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0342951 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.576807
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.576807
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2601264 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.576807
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.1109096 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0342951 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0342951 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.500193
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.336741 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.1109096 , -2.2984335 , 9.500193
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
-1.0726024 , -2.2984335 , 9.5385
-1.0726024 , -2.336741 , 9.5385
