time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 15:43:53.091,13,0.4333334,56.17325,10.18925,63.65033,0.49,172.6172,12,10,1417185832,0.1440125,0.07913208,-0.4424438,23.98405,-3.211288,-41.51571,276.7043,274.4266,20,-0.06436807,1.816419,-0.2156899,0.4141366,0.1968344,0.1011725,-0.1449035,1.367985,-0.1830005,-0.02383523,0.08917443,0.3390333,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.123,14,0.4666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.06143188,0.1529236,-0.1665344,24.72672,-2.83873,-41.08607,277.2771,274.9994,20,-0.7341083,2.767446,-0.7264278,0.4062,0.2645953,0.09354687,-0.3603673,2.502221,-0.4785808,-0.1989434,0.2463341,0.7944438,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.156,15,0.5,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.4131012,0.3274078,0.04653931,26.21208,-2.466187,-40.02848,277.7445,275.4668,20,-1.964175,3.709027,-1.348916,0.4014365,0.2937524,0.08487988,-0.7717212,2.76991,-0.7172955,-0.2207545,0.2794191,0.9322186,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.191,16,0.5333334,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.006989,0.4211121,-0.6669769,28.23753,-1.145294,-38.54122,279.7293,277.4516,20,-3.058899,3.98346,-1.022729,0.3864701,0.4976283,-0.05615822,-3.192017,4.135922,-1.300875,0.3410825,0.3443382,0.4561741,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.223,17,0.5666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.042679,0.5099792,-0.7269592,33.74007,3.054443,-33.18713,274.6913,272.4136,20,-3.029391,4.211168,-0.5278375,0.4155727,0.6278866,-0.1513786,-2.910064,3.939028,-0.5606381,0.3657542,0.3051925,0.1718575,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.256,18,0.6,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.165787,0.439621,-0.8588409,36.72763,5.780884,-29.07241,271.0405,268.7628,20,-2.771995,4.965283,-0.6657045,0.4644088,0.782755,-0.2359577,-2.863866,4.991311,-0.6218956,0.4306239,0.2722683,-0.1163053,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.291,19,0.6333334,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.203217,0.4927979,-0.4222412,38.95561,8.65976,-24.74287,276.5462,274.2685,20,-2.542768,4.276174,-0.3982225,0.5189906,0.9504151,-0.3042618,-2.440925,4.531084,-0.4368635,0.4744176,0.1655447,-0.1949295,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.324,20,0.6666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.390778,0.2833557,-1.307205,42.55083,12.53777,-14.61305,272.7384,270.4607,20,-3.236382,3.176061,-0.3954267,0.5955125,1.106205,-0.3635624,-3.407264,3.776876,-0.5076371,0.4897791,-0.001068084,-0.3664769,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.356,21,0.7,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.238861,0.3186035,-0.759552,43.34415,13.70624,-9.341576,272.8774,270.5997,20,-1.152928,2.676481,0.04721172,0.6779206,1.226315,-0.4032716,-1.762876,2.343429,0.0602849,0.4331283,-0.1079142,-0.8149009,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.390,22,0.7333333,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.12886,0.3736725,-0.4891205,43.66484,14.77312,0.3916473,272.6649,270.3872,20,-1.797967,1.940725,0.005695703,0.7332155,1.389477,-0.4215896,-1.682098,3.750736,-0.3444395,0.3312933,-0.06852842,0.05012723,0.0.0.0,10.221.79.104,1,0
