min,max,avg,stdDev,status
0.00467550604082  ,  0.0161874839585  ,  0.0109107779211  ,  0.00273883134217 , stillOut.csv
0.00467550604082  ,  0.0175532856165  ,  0.0108773598426  ,  0.00271673215663 , stillOut.csv
0.00490410404445  ,  0.0175532856165  ,  0.0106268480643  ,  0.00255890244732 , stillOut.csv
0.00302938887322  ,  0.0153575901657  ,  0.0103591853472  ,  0.00240770004468 , stillOut.csv
0.00302938887322  ,  0.0147191928959  ,  0.00991097766672  ,  0.00220462553178 , stillOut.csv
0.00492411808682  ,  0.0152903556072  ,  0.0102197232206  ,  0.0023372032521 , stillOut.csv
0.00354781330765  ,  0.0152903556072  ,  0.0105457426468  ,  0.00251103548988 , stillOut.csv
0.00354781330765  ,  0.0157732255556  ,  0.0103260621524  ,  0.00239040814628 , stillOut.csv
0.00396032160259  ,  0.015832597498  ,  0.0105344556029  ,  0.00250450975903 , stillOut.csv
0.00396032160259  ,  0.015832597498  ,  0.0103947675322  ,  0.00242664211946 , stillOut.csv
0.00587935223583  ,  0.0147443366684  ,  0.0101254935396  ,  0.0022931483778 , stillOut.csv
0.00521679658462  ,  0.0161588846734  ,  0.0101954241061  ,  0.00232555730359 , stillOut.csv
0.00416559554178  ,  0.0161588846734  ,  0.00993463656473  ,  0.0022135425815 , stillOut.csv
0.00416559554178  ,  0.01765685623  ,  0.0102246860583  ,  0.00233960572092 , stillOut.csv
0.00565278460683  ,  0.01765685623  ,  0.0106901716806  ,  0.00259742248169 , stillOut.csv
0.00509709744916  ,  0.016575349282  ,  0.0105423638583  ,  0.00250907846065 , stillOut.csv
0.00509709744916  ,  0.017385765664  ,  0.0106387437553  ,  0.00256606355506 , stillOut.csv
0.00393868646743  ,  0.017385765664  ,  0.0105645252517  ,  0.00252196940824 , stillOut.csv
0.00393868646743  ,  0.0157970154367  ,  0.0103486310729  ,  0.00240215413897 , stillOut.csv
0.00417698775593  ,  0.0157970154367  ,  0.010148347371  ,  0.00230355649445 , stillOut.csv
0.00278936863061  ,  0.0149263141048  ,  0.01006374263  ,  0.00226593960783 , stillOut.csv
0.00278936863061  ,  0.0158336697735  ,  0.0102791392287  ,  0.00236648949959 , stillOut.csv
0.00543460940223  ,  0.0175038947191  ,  0.0104633347223  ,  0.00246418225377 , stillOut.csv
0.00543460940223  ,  0.0175038947191  ,  0.0102730279117  ,  0.0023634250483 , stillOut.csv
0.00505608264209  ,  0.0163216062894  ,  0.00981166815552  ,  0.00216961160437 , stillOut.csv
0.00505608264209  ,  0.0163216062894  ,  0.00993003945591  ,  0.0022117929336 , stillOut.csv
0.00457641998849  ,  0.0170152813282  ,  0.00969102589209  ,  0.00213253148217 , stillOut.csv
0.00136709279389  ,  0.0170152813282  ,  0.00942029159053  ,  0.00207259751868 , stillOut.csv
0.00136709279389  ,  0.0154280834023  ,  0.00938507532158  ,  0.00206728121786 , stillOut.csv
0.00369060919108  ,  0.0147197860477  ,  0.00931008101112  ,  0.00205792326941 , stillOut.csv
0.00369060919108  ,  0.0156535572013  ,  0.00939830319061  ,  0.00206920943686 , stillOut.csv
0.00444903171877  ,  0.0156535572013  ,  0.00964954670465  ,  0.00212121844628 , stillOut.csv
0.004952998785  ,  0.0147537681662  ,  0.00975990649794  ,  0.00215295268088 , stillOut.csv
0.0048233291158  ,  0.0162427768177  ,  0.00960888985888  ,  0.00211086198452 , stillOut.csv
0.0048233291158  ,  0.0162427768177  ,  0.00991212937109  ,  0.00220505456689 , stillOut.csv
0.00491278519297  ,  0.0155171707548  ,  0.0100551240796  ,  0.00226225011283 , stillOut.csv
0.0041708371223  ,  0.0158131846173  ,  0.00995748269409  ,  0.00222235839021 , stillOut.csv
0.0041708371223  ,  0.0158131846173  ,  0.00991559770656  ,  0.0022063497252 , stillOut.csv
0.00426128270114  ,  0.0145597197781  ,  0.00981307807161  ,  0.00217008085433 , stillOut.csv
0.00395089311403  ,  0.0142626617296  ,  0.00970793755136  ,  0.00213735780213 , stillOut.csv
0.00251981794117  ,  0.0155463640536  ,  0.00976720435419  ,  0.00215523393503 , stillOut.csv
0.00251981794117  ,  0.0155463640536  ,  0.00994508413945  ,  0.00221754920848 , stillOut.csv
0.00530965529981  ,  0.0174548349458  ,  0.01025975906  ,  0.00235681236977 , stillOut.csv
0.00472834418788  ,  0.0174548349458  ,  0.0101621052799  ,  0.00230990855447 , stillOut.csv
0.00472834418788  ,  0.0165625652688  ,  0.0100782714714  ,  0.00227221966797 , stillOut.csv
0.0052680337688  ,  0.0160915343502  ,  0.0101526102251  ,  0.00230551775772 , stillOut.csv
0.00518674600243  ,  0.0160915343502  ,  0.00986822589245  ,  0.00218906880735 , stillOut.csv
0.00298114806109  ,  0.0139104180189  ,  0.00966099262748  ,  0.00212426531575 , stillOut.csv
0.00298114806109  ,  0.0142217040588  ,  0.00992446104781  ,  0.00220968078939 , stillOut.csv
0.0054054168414  ,  0.0142217040588  ,  0.00997272445434  ,  0.0022283507097 , stillOut.csv
