motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
-0.02265844 , 0.3992324 , 0.4005953
0.2928946 , 0.0737227 , 0.6889693
0.009881395 , -0.06906051 , 0.5351012
0.1723603 , -0.1804993 , 0.7626728
0.121453 , -0.4445841 , 0.8559771
0.08299573 , -0.6331934 , 0.9990407
0.0582958 , -0.7450209 , 0.9240793
0.1293264 , -0.6953478 , 0.680444
-0.6646186 , 0.09098344 , -0.8379066
-0.07921435 , 1.886976 , -1.060551
0.0990081 , -0.1168065 , -0.2839836
-0.1184002 , -1.00718 , -0.07994965
0.04158502 , 0.3250228 , 0.5008749
-0.8590928 , 1.639802 , -0.307927
-0.01637879 , -0.6356677 , 1.31075
0.3648804 , -0.3869875 , 1.661734
0.09457304 , 0.5680376 , 0.3884313
0.1475717 , 0.6708297 , 0.1259897
-0.1441756 , -0.2958459 , 0.1220446
0.01062749 , -0.1466096 , 0.1509264
0.04622822 , -0.07052526 , 0.05969229
-0.0414087 , -0.1090292 , -0.01485983
0.02006206 , -0.1859864 , -0.04037842
0.02885541 , -0.1628014 , -0.07718775
-0.0129306 , 0.1138529 , -0.07299417
0.3199133 , 0.182916 , -0.2512554
-0.1507444 , 0.3108453 , -0.498808
0.09207182 , 0.302871 , -0.2110671
0.4630929 , 0.5330513 , -0.1851308
0.2341703 , 0.6369046 , -0.465334
0.3673584 , 0.3763461 , -0.6525989
-0.3270635 , 0.2504509 , -0.5768585
-0.6509953 , 0.2925673 , -0.2079499
-0.4702524 , 0.5415629 , 0.9935163
-0.4543857 , 0.3869629 , -0.1713669
-0.3537319 , 0.3561933 , 0.06846049
0.337687 , 0.2181298 , 0.5026253
0.1761039 , 0.05399778 , 0.4253545
0.1018612 , -0.2250216 , 0.7460141
0.05969063 , -0.5055084 , 0.8389376
0.07267161 , -0.6766669 , 0.9695957
0.09474505 , -0.6971039 , 0.8918415
-0.1451305 , -0.4558673 , 0.207995
-0.9407909 , 0.4684007 , -1.517939
-1.110278 , 1.01905 , -2.66257
-0.1804102 , -0.7290739 , -0.09095924
-0.3085477 , -0.8129033 , 0.3982574
-0.5768384 , 0.6566207 , -0.01702191
-0.4050413 , 1.482092 , -0.04622304
0.0548185 , -0.8495628 , 1.33779
0.1359628 , -0.481823 , 1.539925
0.1628538 , 0.7573841 , 0.02590488
0.1096634 , 0.2136817 , 0.3133022
0.05489002 , -0.05137514 , 0.2349214
-0.09447979 , -0.1945697 , 0.0850385
-0.1168193 , -0.08414894 , -0.009191399
-0.0257097 , -0.05563021 , -0.07991531
0.06552001 , -0.1495717 , -0.1093038
-0.07253698 , 0.001711249 , -0.2566144
0.03392103 , 0.01981281 , -0.1563845
0.1921415 , 0.1388202 , -0.1240091
-0.1422678 , 0.1830624 , -0.4891469
0.0560376 , 0.3953638 , -0.177678
0.1749047 , 0.3839076 , -0.2086356
0.4686309 , 0.5860476 , -0.5341278
0.4583223 , 0.5154686 , -0.5534733
-0.03974336 , 0.2670403 , -0.5094545
-0.3552161 , 0.5140221 , 0.7913864
-0.4349261 , 0.6048105 , 1.066521
-0.5491261 , 0.3732706 , -0.2896904
0.1248027 , 0.2860342 , 0.5026799
0.4327975 , 0.06200316 , 0.4185512
0.1077543 , -0.022766 , 0.4127609
0.1219621 , -0.1872913 , 0.6546865
0.08931468 , -0.4753956 , 0.8338503
0.05395256 , -0.6787102 , 0.9799975
0.08881771 , -0.7051147 , 0.8272249
-0.0001801029 , -0.723743 , 0.5633435
-0.5922242 , 0.04625574 , -0.9727712
-0.4505358 , 1.60962 , -1.898429
0.02839125 , -0.1922737 , -0.3938495
-0.3449501 , -0.6149253 , 0.123291
-0.1087539 , 0.1300753 , 0.4965338
-1.281213 , 1.767968 , -0.679361
0.1914466 , -0.7734056 , 1.40884
0.1010936 , -0.4956805 , 1.479983
-0.05536261 , 0.39215 , 0.5957437
0.1413488 , 0.2430058 , 0.2537767
0.1535943 , -0.1569354 , 0.1460597
0.08593383 , -0.1309896 , 0.1396191
0.09144424 , -0.08466395 , -0.08051148
0.04224567 , -0.08381893 , -0.04552869
0.0157808 , -0.06273336 , -0.1215288
-0.1978669 , -0.09765501 , -0.1231282
0.2947268 , 0.1107159 , -0.04411249
0.0379389 , 0.1897445 , -0.2841163
-0.3581572 , 0.2575706 , -0.6654787
0.4993193 , 0.318639 , -0.194451
0.3624004 , 0.4056331 , -0.2244364
0.3076212 , 0.6819359 , -0.455052
0.1149682 , 0.4418242 , -0.4576693
-0.2464029 , 0.3919314 , -0.6147497
-0.3551021 , 0.4188099 , 0.779681
-0.413233 , 0.4368369 , 0.3055031
-0.4993214 , 0.3868074 , -0.1029387
-0.039818 , 0.2736598 , 0.3862203
0.4302246 , 0.07438012 , 0.4063465
0.080585 , -0.05869778 , 0.3942524
0.08455077 , -0.3930508 , 0.7526825
0.04166079 , -0.6553009 , 0.9540774
0.01536331 , -0.6935913 , 0.9507248
0.04077799 , -0.8531044 , 0.7198544
-0.1766141 , -0.570164 , 0.2271819
-0.5205674 , -0.08186296 , -0.8743904
0.2503282 , 1.823531 , -0.4220796
-0.1491846 , -0.5912715 , -0.1058227
-0.09884537 , -0.0838301 , 0.02085551
-0.6451477 , 1.328849 , 0.396929
-0.126032 , -0.1925874 , 1.514269
-0.07406341 , -0.8465481 , 1.078476
0.06833161 , 0.3339546 , 1.467518
0.3065929 , 0.696371 , -0.003116271
0.2308875 , 0.2344383 , 0.160393
-0.08928735 , -0.2880974 , 0.1334706
-0.1495389 , -0.1571911 , -0.003808107
0.01419752 , 0.02867443 , -0.04977374
-0.0772427 , -0.1947162 , -0.03554558
-0.03134468 , -0.1536904 , -0.294888
-0.2430298 , -0.03972175 , -0.1938233
0.3941457 , 0.1535447 , -0.1609106
0.1258166 , 0.02310225 , -0.4830211
-0.3489427 , 0.3307458 , -0.4975064
0.3165154 , 0.4520982 , -0.1596522
-0.02700802 , 0.6684369 , -0.6490348
0.1784878 , 0.6728511 , -0.5955638
-0.06730197 , 0.4638808 , -0.7001245
-0.4762858 , 0.1243897 , -0.2346619
-0.3357725 , 0.5196758 , 1.060734
-0.5721982 , 0.4867507 , 0.1673948
-0.4063094 , 0.4475888 , -0.02741149
0.3063323 , 0.2809034 , 0.4114299
0.4248027 , -0.09374718 , 0.2744329
0.2491653 , -0.1852169 , 0.7433121
0.1235846 , -0.442157 , 0.80302
0.022103 , -0.5954269 , 0.9712342
0.04313118 , -0.7854597 , 0.9143384
0.07212707 , -0.7496136 , 0.7449822
-0.3372423 , -0.420709 , -0.1236987
-1.073402 , 0.8653691 , -1.736636
-0.06248362 , 0.6581339 , -0.5725337
-0.3437052 , -0.3312985 , -0.09411259
-0.1531376 , -0.04689629 , -0.2952961
-0.4417027 , 0.8894208 , 0.2122578
-0.4840706 , -0.2971172 , 1.542091
0.3735171 , -0.2483397 , 1.693977
0.3096969 , 0.195006 , 1.790745
0.2416557 , 0.2385136 , 0.1429157
0.06194036 , -0.1171938 , 0.2579361
-0.07445098 , -0.2574442 , 0.1325988
-0.04109645 , -0.05663161 , -0.07178938
0.02182951 , -0.04613781 , -0.139794
-0.0006586027 , -0.1383502 , -0.05546303
-0.1470772 , -0.02351306 , -0.4370555
-0.1304098 , -0.002112669 , -0.2343004
0.3163397 , 0.1123671 , -0.1123121
-0.2723908 , 0.1853562 , -0.5216055
-0.02489643 , 0.3988481 , -0.1269653
0.3407413 , 0.4719876 , -0.06179629
0.2913702 , 0.6606472 , -0.617156
0.4340922 , 0.5406454 , -0.7035934
0.05737948 , 0.6075608 , -0.7150826
-0.5703476 , 0.1828736 , -0.5984008
-0.3979176 , 0.6712831 , 1.159664
-0.3612854 , 0.3835681 , 0.04787877
-0.4185618 , 0.3438982 , -0.1745716
0.348823 , 0.2317648 , 0.6087356
0.3050433 , -0.0960346 , 0.4606767
0.1879279 , -0.3057186 , 0.6374975
0.03102446 , -0.6205859 , 0.7979743
0.01012415 , -0.6606418 , 0.844079
-0.01418546 , -0.7484144 , 0.816007
-0.1254561 , -0.6787589 , 0.4087176
-0.7379676 , 0.1240606 , -0.8899211
-0.1492034 , 1.866661 , -1.925009
0.09239322 , 0.6432427 , -0.3647469
-0.3608594 , -0.3050751 , -0.1546463
0.2278492 , 0.7565337 , -0.4869933
-0.7217992 , 0.9988894 , 0.3673149
-1.034664 , -1.400854 , 0.6746272
0.07024761 , 0.3073641 , 1.943158
-0.1483515 , 1.104296 , -0.5011092
0.2857496 , 0.4372768 , 0.2535516
