min,max,avg,stdVar
0.000816938167374 , 0.0162374317303 , 0.00946670191799 , 0.0020804935705
0.00459372035916 , 0.0162620732408 , 0.0103437976139 , 0.00239962554204
0.00545193778973 , 0.0162620732408 , 0.0104707364848 , 0.00246831443821
0.00545193778973 , 0.0162030042381 , 0.00980860097303 , 0.00216859359645
0.00514706848222 , 0.0193459486287 , 0.00997486767738 , 0.00222920038633
0.00514706848222 , 0.0193459486287 , 0.00972834869402 , 0.00214334606485
0.00442522228416 , 0.0142632248067 , 0.00941714982582 , 0.0020720994714
0.00416229448621 , 0.0151668964139 , 0.00968133841659 , 0.00212982239682
0.00336578592822 , 0.0157715892661 , 0.00966299181949 , 0.00212480337146
0.00336578592822 , 0.0157715892661 , 0.00956932512457 , 0.00210148999882
0.00310955930605 , 0.0184028189836 , 0.00949578791582 , 0.00208595331352
