min,max,avg,stdVar
0.0122525301818 , 2.58343788678 , 0.500687134224 , 0.407049126138
0.0122525301818 , 2.13576559958 , 0.660327378621 , 0.55526608614
0.113368612303 , 2.95257787719 , 0.760256948262 , 0.650800843507
0.0846502885376 , 2.95257787719 , 0.734135936283 , 0.62569609138
0.0287085284008 , 2.33514426277 , 0.701420308474 , 0.594376850113
0.0287085284008 , 2.33514426277 , 0.730979123272 , 0.622667759431
0.0347879190373 , 2.59274293943 , 0.749459983635 , 0.640414087981
0.0347879190373 , 3.0594867453 , 0.801285881441 , 0.690385767937
0.0591710884095 , 3.0594867453 , 0.793442796028 , 0.682805539278
0.0591710884095 , 2.68558086707 , 0.774748059071 , 0.664761939743
0.089882885565 , 2.68558086707 , 0.782811045883 , 0.672539730647
0.101182693022 , 2.71399860031 , 0.784227474973 , 0.673906751493
0.101182693022 , 2.958319386 , 0.808613340803 , 0.697472903438
0.128360235093 , 2.958319386 , 0.787204292734 , 0.676780393427
0.13226846857 , 3.36800380999 , 0.820569355658 , 0.709047278108
0.0566200488387 , 3.36800380999 , 0.82493393213 , 0.713275672677
0.0566200488387 , 3.02556031983 , 0.738691852558 , 0.63006880724
0.0927811867241 , 3.13575914898 , 0.736497434577 , 0.627962305023
0.136883139124 , 3.13575914898 , 0.766959919668 , 0.657255800806
0.134073166224 , 2.28409558134 , 0.777239152361 , 0.667164197706
0.106483350766 , 2.52934600559 , 0.722211855035 , 0.614264101351
0.106483350766 , 2.53629576947 , 0.721366009343 , 0.613453874249
0.0321711156043 , 2.53629576947 , 0.770939479336 , 0.661090449624
0.0321711156043 , 3.14113858301 , 0.777471933729 , 0.667388711092
0.0415300733135 , 3.14113858301 , 0.784824465205 , 0.674482978436
0.133962418617 , 3.00856370277 , 0.778252993384 , 0.66814207024
0.133962418617 , 3.34634161419 , 0.817228627565 , 0.705811906366
0.111855799771 , 3.73946336274 , 0.833054096869 , 0.721146792916
0.111855799771 , 3.73946336274 , 0.872245191592 , 0.759209659834
0.254472406275 , 2.78677266009 , 0.913748227117 , 0.799636754858
0.181163360272 , 2.78677266009 , 0.881514236585 , 0.768228458857
0.136134297788 , 2.43265896727 , 0.79056524762 , 0.680025925241
0.128637673135 , 1.85246564024 , 0.714759352178 , 0.60712876672
0.06779610427 , 1.85313164063 , 0.66651089151 , 0.561133221811
0.00962342902302 , 1.85313164063 , 0.365426810494 , 0.291081214397
0.00953996812891 , 0.376732550738 , 0.0726598211363 , 0.186556829832
0.00832795629035 , 1.15247937749 , 0.143983460716 , 0.176555790048
0.00832795629035 , 1.15247937749 , 0.24347043847 , 0.207605190248
0.00554545776975 , 0.847449171351 , 0.133779566088 , 0.176260680624
