time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 14:56:38.849,13,0.4333334,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.006164551,6.103516e-05,-1.013412,15.39247,8.90123,-49.5774,147.2397,144.962,26,0.03923902,-0.01254828,-0.01139061,-0.3077733,0.002860212,4.821132e-06,-0.001095191,-0.0008050539,0.01232529,-0.003577371,-4.095523e-05,-0.009281434,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:38.884,14,0.4666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004714966,-0.0008544922,-1.012451,15.18996,8.664154,-49.54433,146.2912,144.0134,26,0.04295865,-0.01134294,-0.01629934,-0.3076192,0.002938562,-0.0001219904,0.003884258,-0.0008167694,0.004969576,0.004934977,0.001098713,-0.009754691,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:38.916,15,0.5,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,-0.0007476807,0.00163269,-1.009003,15.05495,8.664154,-49.70959,145.3538,143.0761,26,0.05382568,-0.00782783,-0.01033706,-0.3075051,0.002833428,-0.0001106241,0.002698842,-0.00690123,0.004982288,-0.001887379,0.002223971,-0.01195165,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:38.949,16,0.5333334,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.008071899,0.00289917,-1.009003,14.80179,8.511734,-49.56086,143.5124,141.2347,26,0.05013401,-0.00169164,-0.01029498,-0.3074687,0.002668066,-0.0002152267,-0.002213873,-0.0007533319,0.005037578,0.002641996,0.005155867,-0.01167656,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:38.982,17,0.5666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.005722046,-0.001144409,-1.007584,14.80179,8.681076,-49.69306,142.6082,140.3304,26,0.05012016,-0.005362275,-0.007861918,-0.3074979,0.002823374,-0.0001098492,0.006499902,0.004110574,-0.009659906,0.003615839,-0.0007812359,-0.006122766,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.016,18,0.6,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004974365,-0.00112915,-1.007584,15.17307,9.087509,-49.7922,141.7147,139.4369,26,0.03432788,-0.006399576,-0.01133521,-0.3074569,0.002819872,3.640667e-05,0.007615922,0.004062849,-0.002372256,-0.002117964,0.002355743,-0.009510202,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.049,19,0.6333334,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.002700806,0.0003662109,-1.007065,15.15619,8.799622,-49.67652,140.8318,138.5541,26,0.0452535,-0.004086088,-0.009024122,-0.3074048,0.002854978,-0.0001323887,0.0002848582,-0.005640203,0.002575542,0.00150904,0.002843075,-0.007557185,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.082,20,0.6666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004714966,-0.0003967285,-1.008316,15.20682,8.918152,-49.66001,139.0976,136.8199,26,0.04642795,0.0007736483,-0.007820372,-0.3072969,0.002700483,-0.0002519389,-0.007066804,-0.001780114,0.001398942,0.0002597253,0.0005872945,-0.0085486,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.116,21,0.7,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.002746582,-0.001068115,-1.013428,15.34183,8.850418,-49.66,138.2459,135.9682,26,0.05508323,-0.005383314,-0.01400077,-0.3071444,0.002838594,-0.0003256731,0.003964812,-0.003093609,-0.00237455,0.002517245,0.002863414,-0.008289604,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.149,22,0.7333333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,-3.051758e-05,0.002334595,-1.008514,15.10556,8.918152,-49.46171,137.4042,135.1265,26,0.04900696,-0.008978847,-0.01393313,-0.3071546,0.002883689,-0.0002030947,-0.003342923,-0.004236849,-0.002293107,-0.0006253844,-0.001759491,-0.01320303,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.182,23,0.7666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.008056641,0.003875732,-1.011459,15.13931,9.121368,-49.46171,136.5726,134.2949,26,0.04169791,-0.0162325,-0.01141884,-0.3070869,0.002668946,-0.0002119478,0.001445117,-0.0006534901,0.002520208,0.0002912621,0.0006272856,-0.008548506,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.216,24,0.8000001,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.002166748,0.002532959,-1.009262,15.27434,8.952026,-49.36256,134.939,132.6613,26,0.0489529,0.006887733,-0.01636459,-0.3069409,0.002679034,-0.0002550741,0.00137271,-0.003120648,0.0086044,0.001288255,-0.0006365438,-0.009296224,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.249,25,0.8333334,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003494263,-0.001571655,-1.012451,15.20683,8.816544,-49.32952,134.1367,131.8589,26,0.05390185,-0.002914031,-0.01763785,-0.3069665,0.002635697,-0.0001096053,0.002704357,-0.007926993,0.002468196,0.00261333,-0.0024442,-0.009540223,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.283,26,0.8666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.008789062,0.003616333,-1.012192,15.39247,8.494781,-49.47823,133.3439,131.0662,26,0.05268185,-0.0151209,-0.01275841,-0.3070187,0.002664438,6.564684e-05,0.007567963,-0.005537544,0.002413818,0.0008298282,-0.001506008,-0.01245472,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.316,27,0.9,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004486084,-0.001815796,-1.013199,15.39247,8.393188,-49.57737,131.7869,129.5092,26,0.04288355,-0.004037086,-0.01386442,-0.3071286,0.002618519,0.0001532622,0.008931176,-0.006720927,-0.00733501,0.001547134,0.001206119,-0.008548362,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.349,28,0.9333334,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003036499,0.007583618,-1.011917,15.5106,8.477875,-49.69305,131.0224,128.7447,26,0.04885303,0.003187537,-0.007847005,-0.3071859,0.002660359,0.0001493471,-0.004635621,-0.0005242358,0.001334288,0.001459517,0.00314007,-0.01097462,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.382,29,0.9666667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004394531,0.002029419,-1.012436,15.35872,8.765762,-49.51127,130.2671,127.9893,26,0.04522261,-0.001652758,-0.007806791,-0.3070819,0.002722835,3.966269e-05,0.002663857,0.00184019,0.001252689,0.0003136671,0.007623281,-0.01192082,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.416,30,1,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.002670288,0.002288818,-1.009262,15.29121,8.765762,-49.27991,129.5206,127.2429,26,0.0501649,-0.00412497,-0.01151231,-0.3070685,0.00283481,7.159359e-05,-0.0008651573,-0.004140862,-0.004840172,-0.0001645178,0.002360412,-0.009266105,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.449,31,1.033333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.0004425049,0.003540039,-1.009247,15.29121,8.765747,-49.41212,128.0543,125.7766,26,0.04761679,0.003194195,-0.006616357,-0.3069596,0.002800564,7.808657e-05,0.006242954,-0.004286943,0.009680631,0.0008157724,0.004289513,-0.01071559,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.483,32,1.066667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.001739502,-0.0008087158,-1.008804,15.13934,8.714951,-49.32951,127.3341,125.0564,26,0.04288728,-0.001592038,-0.01508095,-0.3069081,0.002716755,0.0001165275,-0.009383672,-0.01015638,-0.003528729,-0.005417557,0.00058955,-0.009006383,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.516,33,1.1,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003753662,-0.001800537,-1.012222,15.27435,8.308533,-49.39561,126.6226,124.3448,26,0.05134948,-0.004149471,-0.009092565,-0.3069729,0.002740622,0.0001499572,-0.0009586315,-0.002951192,0.001244379,-9.29485e-06,-0.0006740174,-0.008319807,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.549,34,1.133333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003143311,0.002990723,-1.007309,15.30811,8.545624,-49.52778,125.2249,122.9472,26,0.04527427,-0.001635181,-0.01145719,-0.3069928,0.002818307,0.0002514712,0.000371463,-0.004147004,-0.006071125,0.001622005,0.0003582828,-0.01610203,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.582,35,1.166667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003662109,0.002288818,-1.011948,15.24062,8.410156,-49.23035,124.5386,122.2609,26,0.05252792,-0.002954511,-0.006672017,-0.3070704,0.002921083,0.0001212199,0.002672539,0.0007059254,0.002369918,0.000237491,0.00263892,-0.007557374,0.0.0.0,10.221.79.104,1,0
