min,max,avg,stdDev,status
0.104120778173  ,  3.25387790262  ,  0.840060842885  ,  0.287465055472 , walkOut.csv
0.181466119356  ,  3.21606969202  ,  0.798103569899  ,  0.249755048937 , walkOut.csv
0.120963123223  ,  1.55041131103  ,  0.63746229277  ,  0.131755573663 , walkOut.csv
0.120963123223  ,  1.31262405046  ,  0.619026918244  ,  0.124477121023 , walkOut.csv
0.155770106854  ,  1.60293188144  ,  0.574287051037  ,  0.117452062685 , walkOut.csv
0.0859518795806  ,  1.60293188144  ,  0.594977290871  ,  0.118673375313 , walkOut.csv
0.0859518795806  ,  2.3178048411  ,  0.684947258966  ,  0.159039231976 , walkOut.csv
0.0825566489017  ,  2.3178048411  ,  0.703173873694  ,  0.171861980665 , walkOut.csv
0.0825566489017  ,  1.75647994961  ,  0.693268732291  ,  0.1647672557 , walkOut.csv
0.146385838809  ,  1.86141474675  ,  0.696282710058  ,  0.166895770313 , walkOut.csv
0.0813656021856  ,  1.86141474675  ,  0.696173572405  ,  0.16681821942 , walkOut.csv
0.0813656021856  ,  1.82779405707  ,  0.723758417585  ,  0.187423123941 , walkOut.csv
0.220443100978  ,  1.82779405707  ,  0.716862376798  ,  0.182098941244 , walkOut.csv
0.147743799421  ,  1.84479678383  ,  0.688374199511  ,  0.16137079665 , walkOut.csv
0.147743799421  ,  1.84479678383  ,  0.667925693344  ,  0.148090927229 , walkOut.csv
0.13708520748  ,  1.72832909976  ,  0.631158966392  ,  0.129017036142 , walkOut.csv
0.131812478223  ,  1.64945587349  ,  0.628508347774  ,  0.12794071745 , walkOut.csv
0.105411610747  ,  1.6430885715  ,  0.644506604243  ,  0.135098636625 , walkOut.csv
0.105411610747  ,  1.54458587834  ,  0.617186807446  ,  0.123877809534 , walkOut.csv
0.0809537235008  ,  1.51078042954  ,  0.592050064174  ,  0.118281755205 , walkOut.csv
0.0809537235008  ,  1.51078042954  ,  0.616262866917  ,  0.123586124925 , walkOut.csv
0.106586028306  ,  1.53153881381  ,  0.63866873929  ,  0.132307504437 , walkOut.csv
0.110781548427  ,  1.53153881381  ,  0.677336955916  ,  0.154008000724 , walkOut.csv
0.11116871269  ,  1.51595187741  ,  0.688119228416  ,  0.161195976276 , walkOut.csv
0.11116871269  ,  2.48447273946  ,  0.7301391096  ,  0.192438350936 , walkOut.csv
0.202776664968  ,  2.48447273946  ,  0.78301280635  ,  0.236541932809 , walkOut.csv
0.091868767866  ,  1.97688033913  ,  0.745488943576  ,  0.204814791443 , walkOut.csv
0.091868767866  ,  2.21864131286  ,  0.745867837663  ,  0.205125373332 , walkOut.csv
0.180120636095  ,  2.21864131286  ,  0.771238566903  ,  0.226395772403 , walkOut.csv
0.183147079642  ,  1.47310468769  ,  0.756547167427  ,  0.213969844425 , walkOut.csv
0.142484063504  ,  1.20585055086  ,  0.669127633473  ,  0.148826569615 , walkOut.csv
0.113861609838  ,  1.29882482853  ,  0.65714239432  ,  0.141776392487 , walkOut.csv
0.113861609838  ,  1.29882482853  ,  0.744213431855  ,  0.203770945168 , walkOut.csv
0.151859088777  ,  1.4729741369  ,  0.784514058481  ,  0.237846385438 , walkOut.csv
0.186909037757  ,  1.49018417028  ,  0.823808767623  ,  0.27271096924 , walkOut.csv
0.0335731966986  ,  1.85600768802  ,  0.859431741822  ,  0.305249323789 , walkOut.csv
0.0335731966986  ,  1.85600768802  ,  0.902759779028  ,  0.345646397039 , walkOut.csv
0.223056333881  ,  1.87380394648  ,  0.951152839545  ,  0.391507554718 , walkOut.csv
0.223056333881  ,  1.92872871804  ,  0.981847348326  ,  0.420890111168 , walkOut.csv
0.601298488233  ,  1.92872871804  ,  1.02237590223  ,  0.45994896949 , walkOut.csv
0.592813582491  ,  1.91981567139  ,  1.07943632169  ,  0.515325084426 , walkOut.csv
0.592813582491  ,  1.96818146365  ,  1.10940496926  ,  0.544548428893 , walkOut.csv
0.355126048168  ,  1.96818146365  ,  1.11685082926  ,  0.551821513788 , walkOut.csv
0.0754384722373  ,  1.86501093584  ,  0.998017780865  ,  0.436442019521 , walkOut.csv
0.0754384722373  ,  1.74931184992  ,  0.764783001004  ,  0.220901430255 , walkOut.csv
0.243039135631  ,  1.24748259743  ,  0.678913681471  ,  0.155033115631 , walkOut.csv
0.242750848927  ,  1.45717789731  ,  0.721147331857  ,  0.185395011866 , walkOut.csv
0.195940055805  ,  1.62058095663  ,  0.761087761475  ,  0.217780143877 , walkOut.csv
0.195940055805  ,  1.62058095663  ,  0.794116217557  ,  0.246242839288 , walkOut.csv
0.136743956178  ,  1.51895745561  ,  0.796488054776  ,  0.248330313441 , walkOut.csv
0.132022762136  ,  1.85712722078  ,  0.77805049016  ,  0.232247045921 , walkOut.csv
0.124812994975  ,  1.85712722078  ,  0.806499545502  ,  0.257195844211 , walkOut.csv
0.0344912634337  ,  1.75095119096  ,  0.863352414167  ,  0.308872087263 , walkOut.csv
0.0344912634337  ,  1.60135364624  ,  0.851263058426  ,  0.297725577698 , walkOut.csv
0.224874023133  ,  1.67697863804  ,  0.847206069078  ,  0.29400169157 , walkOut.csv
0.224874023133  ,  1.67697863804  ,  0.874423842095  ,  0.319140282371 , walkOut.csv
0.369234805775  ,  1.58494232632  ,  0.879177782417  ,  0.323565581261 , walkOut.csv
0.500671917226  ,  1.89876430681  ,  0.915520188575  ,  0.357674423256 , walkOut.csv
0.420480064152  ,  1.89876430681  ,  0.954720424831  ,  0.394912402913 , walkOut.csv
0.420480064152  ,  1.60778464426  ,  1.00197706179  ,  0.440256648732 , walkOut.csv
